year,term,value,source,corpus,smoothing,case_sensitive,query_group
1869,artificial day,1.02451202521614e-8,Google Books Ngram Viewer,en,0,false,secondary_phrase
1870,artificial day,1.042914926641103e-8,Google Books Ngram Viewer,en,0,false,secondary_phrase
1871,artificial day,8.707197629576058e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1872,artificial day,1.4602457021339887e-8,Google Books Ngram Viewer,en,0,false,secondary_phrase
1873,artificial day,4.500544437124887e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1874,artificial day,3.963776418203224e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1875,artificial day,7.408998747848727e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1876,artificial day,8.274005702801901e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1877,artificial day,9.767806119498346e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1878,artificial day,3.823380279044386e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1879,artificial day,1.4731802444600817e-8,Google Books Ngram Viewer,en,0,false,secondary_phrase
1880,artificial day,7.256667100552505e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1881,artificial day,7.265201773520857e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1882,artificial day,8.35645330710122e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1883,artificial day,4.522532792705647e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1884,artificial day,9.140369350291166e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1885,artificial day,5.811929493226842e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1886,artificial day,5.647874168346334e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1887,artificial day,2.3544939331543446e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1888,artificial day,7.344549551868695e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1889,artificial day,8.552105162928925e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1890,artificial day,3.6853582963125575e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1891,artificial day,7.174522309583153e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1892,artificial day,3.125300018780308e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1893,artificial day,4.508836651262449e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1894,artificial day,8.012470908980163e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1895,artificial day,7.673005675279398e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1896,artificial day,4.145230186880511e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1897,artificial day,3.7020872756254875e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1898,artificial day,5.708388428615763e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1899,artificial day,7.205105317931171e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1900,artificial day,5.845917971925019e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1901,artificial day,7.147560265874375e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1902,artificial day,2.8621998104938484e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1903,artificial day,3.5497517980598303e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1904,artificial day,4.131155417752552e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1905,artificial day,2.664143419761622e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1906,artificial day,4.1400483041798e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1907,artificial day,1.8912529320402882e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1908,artificial day,2.0234968700627576e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1909,artificial day,2.3358130429862456e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1910,artificial day,3.209716617491587e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1911,artificial day,2.5760623564852203e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1912,artificial day,2.6088444182725823e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1913,artificial day,3.4196599787983395e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1914,artificial day,3.7894919979741815e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1915,artificial day,2.4909949103424367e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1916,artificial day,3.761828848425353e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1917,artificial day,2.1792793125641197e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1918,artificial day,1.6131277424946688e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1919,artificial day,6.418817616316019e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1920,artificial day,4.312185719612671e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1921,artificial day,3.5353392435766295e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1922,artificial day,2.460532499970469e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1923,artificial day,3.1019807972265667e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1924,artificial day,3.974347073665285e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1925,artificial day,1.0570633257600548e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1926,artificial day,3.5681675392140733e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1927,artificial day,2.5050025248551933e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1928,artificial day,2.248041086616581e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1929,artificial day,6.879065761467018e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1930,artificial day,2.0869141761914456e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1931,artificial day,2.4529014375218594e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1932,artificial day,3.5347422766562886e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1933,artificial day,4.240294559920699e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1934,artificial day,3.522614672180069e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1935,artificial day,1.601051624611216e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1936,artificial day,5.427322591344819e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1937,artificial day,3.322170816222325e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1938,artificial day,4.126522193392823e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1939,artificial day,3.0858002819655894e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1940,artificial day,3.6046032825254315e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1941,artificial day,1.5847733125795571e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1942,artificial day,2.791513992184136e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1943,artificial day,1.9250665506120868e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1944,artificial day,2.2439442248778363e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1945,artificial day,3.549202445829458e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1946,artificial day,3.156458310005217e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1947,artificial day,2.759476709635056e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1948,artificial day,2.542347443679205e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1949,artificial day,2.014501232494581e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1950,artificial day,3.83194950770438e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1951,artificial day,1.9294799785685157e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1952,artificial day,3.5854157559578326e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1953,artificial day,2.3154002465330947e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1954,artificial day,2.150466277273111e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1955,artificial day,3.155363081930318e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1956,artificial day,3.7511204906137685e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1957,artificial day,5.989390192140398e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1958,artificial day,4.192218149012827e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1959,artificial day,9.409077683653067e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1960,artificial day,3.835302429811005e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1961,artificial day,4.546066120769687e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1962,artificial day,3.2963305418576283e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1963,artificial day,5.608892628128359e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1964,artificial day,4.800050835973568e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1965,artificial day,4.9803265955716824e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1966,artificial day,5.32291455357381e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1967,artificial day,6.464699858765854e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1968,artificial day,4.4756635342313444e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1969,artificial day,3.094154904514923e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1970,artificial day,5.5037034027427545e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1971,artificial day,3.4932216147476325e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1972,artificial day,3.549751541320756e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1973,artificial day,3.799136963356098e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1974,artificial day,5.093490865193395e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1975,artificial day,7.027564370709616e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1976,artificial day,2.9620150915343757e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1977,artificial day,2.0147682168458747e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1978,artificial day,3.10948826409696e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1979,artificial day,3.30113956656386e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1980,artificial day,2.043891278447063e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1981,artificial day,2.078687503376253e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1982,artificial day,2.05878046902197e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1983,artificial day,1.8708776888809453e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1984,artificial day,1.977112213530363e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1985,artificial day,1.873312290012752e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1986,artificial day,2.3871316034984602e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1987,artificial day,3.006213649542344e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1988,artificial day,2.193058238481038e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1989,artificial day,2.306985470712508e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1990,artificial day,1.377909841782099e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1991,artificial day,4.909490924909221e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1992,artificial day,1.8581234467740515e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1993,artificial day,1.991298514969486e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1994,artificial day,1.869475102500573e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1995,artificial day,2.343820637573657e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1996,artificial day,2.1656451354434836e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1997,artificial day,2.432650657302471e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1998,artificial day,2.028173261281463e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1999,artificial day,2.6624732141211638e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2000,artificial day,2.508561657010855e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2001,artificial day,1.9306809796726387e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2002,artificial day,3.382127383710909e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2003,artificial day,3.3945983524130696e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2004,artificial day,2.7134020585961593e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2005,artificial day,2.4160123901495467e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2006,artificial day,2.2049988501748885e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2007,artificial day,2.1605828168236307e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2008,artificial day,2.4780080973285656e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2009,artificial day,2.9119965223867172e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2010,artificial day,3.635814656288705e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2011,artificial day,2.832244539591189e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2012,artificial day,3.6553984249232396e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2013,artificial day,3.5161335475153432e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2014,artificial day,3.7849685920188225e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2015,artificial day,3.0917214344228228e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2016,artificial day,3.0574901499491602e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2017,artificial day,3.822488461174833e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2018,artificial day,5.3076679336350185e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
2019,artificial day,2.250476749399155e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1800,artificial heart,2.2740977989599287e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1801,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1802,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1803,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1804,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1805,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1806,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1807,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1808,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1809,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1810,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1811,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1812,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1813,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1814,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1815,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1816,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1817,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1818,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1819,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1820,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1821,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1822,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1823,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1824,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1825,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1826,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1827,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1828,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1829,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1830,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1831,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1832,artificial heart,6.142301667289018e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1833,artificial heart,8.14914524749355e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1834,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1835,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1836,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1837,artificial heart,7.704495930127564e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1838,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1839,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1840,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1841,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1842,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1843,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1844,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1845,artificial heart,2.6683565579332935e-8,Google Books Ngram Viewer,en,0,false,secondary_phrase
1846,artificial heart,1.014403450128043e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1847,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1848,artificial heart,5.46433509551747e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1849,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1850,artificial heart,2.8519817618644083e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1851,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1852,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1853,artificial heart,3.9757347414237643e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1854,artificial heart,4.002266296154744e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1855,artificial heart,8.198688394855935e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1856,artificial heart,4.123839880687541e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1857,artificial heart,4.2387407472865846e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1858,artificial heart,1.6960268744981022e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1859,artificial heart,1.2141361249717875e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1860,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1861,artificial heart,1.3522618580452672e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1862,artificial heart,9.569923742347441e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1863,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1864,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1865,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1866,artificial heart,2.246418606688394e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1867,artificial heart,3.2304550146022848e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1868,artificial heart,6.340462599396801e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1869,artificial heart,3.179520202678532e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1870,artificial heart,6.134793784084991e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1871,artificial heart,5.224318533336714e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1872,artificial heart,1.5872235747949048e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1873,artificial heart,7.393751833006945e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1874,artificial heart,6.403023444789824e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1875,artificial heart,9.261248434810909e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1876,artificial heart,1.6833322291631703e-8,Google Books Ngram Viewer,en,0,false,secondary_phrase
1877,artificial heart,2.0719588267326117e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1878,artificial heart,1.9116901950333443e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1879,artificial heart,8.184334876482069e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1880,artificial heart,2.502298923623414e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1881,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1882,artificial heart,4.775116413391345e-10,Google Books Ngram Viewer,en,0,false,secondary_phrase
1883,artificial heart,4.284504750984297e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1884,artificial heart,1.958650575062393e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1885,artificial heart,1.5647502182858375e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
1886,artificial heart,0,Google Books Ngram Viewer,en,0,false,secondary_phrase
1887,artificial heart,8.775840720787187e-9,Google Books Ngram Viewer,en,0,false,secondary_phrase
