year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1836,mechanical reproduction,0,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1837,mechanical reproduction,0,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1838,mechanical reproduction,0,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1839,mechanical reproduction,7.166784388168423e-10,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1840,mechanical reproduction,0,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1841,mechanical reproduction,0,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1842,mechanical reproduction,0,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1843,mechanical reproduction,0,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1844,mechanical reproduction,0,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1845,mechanical reproduction,5.034634931178061e-10,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1846,mechanical reproduction,4.057613800512172e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1847,mechanical reproduction,5.044337725301773e-10,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1848,mechanical reproduction,5.46433509551747e-10,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1849,mechanical reproduction,1.055223242119041e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1850,mechanical reproduction,2.8519817618644083e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1851,mechanical reproduction,7.201920393384853e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1852,mechanical reproduction,6.776530891983157e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1853,mechanical reproduction,5.5660285269709675e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1854,mechanical reproduction,4.802719555385693e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1855,mechanical reproduction,1.639737678971187e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1856,mechanical reproduction,8.247679761375082e-10,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1857,mechanical reproduction,4.2387407472865846e-10,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1858,mechanical reproduction,3.8160603565984275e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1859,mechanical reproduction,2.0235602082863124e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1860,mechanical reproduction,5.762391230845765e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1861,mechanical reproduction,1.8030158477344571e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1862,mechanical reproduction,4.784961871173721e-10,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1863,mechanical reproduction,3.2979330377713723e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1864,mechanical reproduction,2.109938002092804e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1865,mechanical reproduction,2.126802511881465e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1866,mechanical reproduction,1.4976124784737976e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1867,mechanical reproduction,2.871515469848873e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1868,mechanical reproduction,2.8532081142174093e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1869,mechanical reproduction,1.766400081759656e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1870,mechanical reproduction,3.067397003064798e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1871,mechanical reproduction,1.3931515940868167e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1872,mechanical reproduction,2.2221129380994853e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1873,mechanical reproduction,9.001088763227472e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1874,mechanical reproduction,1.1891328810520463e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1875,mechanical reproduction,4.939332609588121e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1876,mechanical reproduction,1.7689254505626195e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1877,mechanical reproduction,1.8055641648473397e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1878,mechanical reproduction,8.739155177295288e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1879,mechanical reproduction,1.6095858867970492e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1880,mechanical reproduction,2.8275978725122997e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1881,mechanical reproduction,7.2652020510766135e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1882,mechanical reproduction,5.730139612802887e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1883,mechanical reproduction,1.5471822933932344e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1884,mechanical reproduction,1.54515777950337e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1885,mechanical reproduction,2.0118216426112667e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1886,mechanical reproduction,1.5136302877749586e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1887,mechanical reproduction,1.1558424328761419e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1888,mechanical reproduction,9.32956290000675e-9,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1889,mechanical reproduction,3.135771906026541e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1890,mechanical reproduction,1.7456960821338185e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1891,mechanical reproduction,1.548186401301166e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1892,mechanical reproduction,2.1141735473406698e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1893,mechanical reproduction,2.3584683761512792e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1894,mechanical reproduction,1.9856994062927846e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1895,mechanical reproduction,1.870295157635482e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1896,mechanical reproduction,1.4667737024964822e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1897,mechanical reproduction,1.4499841882731346e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1898,mechanical reproduction,1.9829139441540633e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1899,mechanical reproduction,1.7377018685094114e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1900,mechanical reproduction,1.8761317832627356e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1901,mechanical reproduction,1.6634322447250938e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1902,mechanical reproduction,1.6392598500836186e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1903,mechanical reproduction,1.8255866485183958e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1904,mechanical reproduction,2.35350681165869e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1905,mechanical reproduction,1.3684008592917962e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1906,mechanical reproduction,2.4610287141513254e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1907,mechanical reproduction,1.631205587271367e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1908,mechanical reproduction,2.0909467962626493e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1909,mechanical reproduction,2.7251152723284378e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1910,mechanical reproduction,3.2200704672136204e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1911,mechanical reproduction,2.452029625177321e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1912,mechanical reproduction,2.3078237681994906e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1913,mechanical reproduction,3.4587418831777406e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1914,mechanical reproduction,2.0936944095106824e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1915,mechanical reproduction,1.823408285472894e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1916,mechanical reproduction,1.9601108770805897e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1917,mechanical reproduction,3.0014619678553345e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1918,mechanical reproduction,1.4303065676291027e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1919,mechanical reproduction,1.6448220035991667e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1920,mechanical reproduction,2.4914851071144994e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1921,mechanical reproduction,1.9014391616778425e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1922,mechanical reproduction,2.5267777453708007e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1923,mechanical reproduction,2.8290064998937048e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1924,mechanical reproduction,2.980760360760115e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1925,mechanical reproduction,5.179610451655492e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1926,mechanical reproduction,5.3768594521219626e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1927,mechanical reproduction,3.507003791536345e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1928,mechanical reproduction,7.465862487954222e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1929,mechanical reproduction,6.14529851450385e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1930,mechanical reproduction,5.2984433486502613e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1931,mechanical reproduction,4.816606348490016e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1932,mechanical reproduction,5.058338253816075e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1933,mechanical reproduction,3.898335210195114e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1934,mechanical reproduction,3.940109527533764e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1935,mechanical reproduction,5.357365173708217e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1936,mechanical reproduction,8.540352292030207e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1937,mechanical reproduction,6.380859099430758e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1938,mechanical reproduction,7.049475653220227e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1939,mechanical reproduction,8.221453737938811e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1940,mechanical reproduction,4.224144457831702e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1941,mechanical reproduction,3.3393439263784686e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1942,mechanical reproduction,4.114449124459352e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1943,mechanical reproduction,3.015937613537467e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1944,mechanical reproduction,3.8411045788500076e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1945,mechanical reproduction,3.599905337714482e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1946,mechanical reproduction,4.208610937528334e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1947,mechanical reproduction,5.390834922902599e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1948,mechanical reproduction,7.12798913227175e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1949,mechanical reproduction,5.2552209077461054e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1950,mechanical reproduction,5.747924133880922e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1951,mechanical reproduction,6.165565646920612e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1952,mechanical reproduction,6.14767633466684e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1953,mechanical reproduction,5.5156140890688654e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1954,mechanical reproduction,4.989081714423804e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1955,mechanical reproduction,4.101971984304953e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1956,mechanical reproduction,7.369388682620936e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1957,mechanical reproduction,5.338043790326097e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1958,mechanical reproduction,4.42850688064933e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1959,mechanical reproduction,4.1849331611221174e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1960,mechanical reproduction,5.99761951769473e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1961,mechanical reproduction,3.011768821142846e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1962,mechanical reproduction,3.115965307998181e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1963,mechanical reproduction,3.811634574635292e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1964,mechanical reproduction,3.2640346231405104e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1965,mechanical reproduction,3.8720287198756864e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1966,mechanical reproduction,3.644149254578011e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1967,mechanical reproduction,3.9754881830944555e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1968,mechanical reproduction,2.8856252026754348e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1969,mechanical reproduction,3.118422782499852e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1970,mechanical reproduction,3.720981972543669e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1971,mechanical reproduction,3.5287459239363717e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1972,mechanical reproduction,4.145388005083461e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1973,mechanical reproduction,4.266723085954993e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1974,mechanical reproduction,2.8428786602585632e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1975,mechanical reproduction,2.811025712201598e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1976,mechanical reproduction,3.9328978129749004e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1977,mechanical reproduction,3.4305512573024055e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1978,mechanical reproduction,3.167461659625559e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1979,mechanical reproduction,3.7512948105472566e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1980,mechanical reproduction,4.179219538491541e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1981,mechanical reproduction,4.908900739716837e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1982,mechanical reproduction,4.1609038752693506e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1983,mechanical reproduction,3.778133643439485e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1984,mechanical reproduction,4.8464600277409176e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1985,mechanical reproduction,4.19216899597008e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1986,mechanical reproduction,5.363427313387348e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1987,mechanical reproduction,5.762758502336762e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1988,mechanical reproduction,5.657093220604037e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1989,mechanical reproduction,6.007578483985254e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1990,mechanical reproduction,5.8698961649672476e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1991,mechanical reproduction,5.321702756244662e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1992,mechanical reproduction,6.317619766910143e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1993,mechanical reproduction,7.014801670091053e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1994,mechanical reproduction,6.83042368603004e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1995,mechanical reproduction,6.526638629544834e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
1996,mechanical reproduction,8.639542140032042e-8,Google Books Ngram Viewer,en,0,false,b_supporting_evidence,direct Benjamin-line academic/theoretical bridge
