year,term,value,source,corpus,smoothing,case_sensitive,query_group,semantic_domain,narrative_role
1860,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1861,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1862,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1863,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1864,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1865,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1866,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1867,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1868,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1869,machine intelligence,2.1196801536227383e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1870,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1871,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1872,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1873,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1874,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1875,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1876,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1877,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1878,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1879,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1880,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1881,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1882,machine intelligence,2.3875582066956724e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1883,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1884,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1885,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1886,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1887,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1888,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1889,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1890,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1891,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1892,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1893,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1894,machine intelligence,3.4836830642426264e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1895,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1896,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1897,machine intelligence,2.3138046201243156e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1898,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1899,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1900,machine intelligence,3.534741166433264e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1901,machine intelligence,2.599112869372533e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1902,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1903,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1904,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1905,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1906,machine intelligence,6.900080506966333e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1907,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1908,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1909,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1910,machine intelligence,2.0707849324175243e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1911,machine intelligence,9.540971485089145e-11,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1912,machine intelligence,1.0034016673099444e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1913,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1914,machine intelligence,1.8947460267426663e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1915,machine intelligence,2.989193892410924e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1916,machine intelligence,9.899549929803797e-11,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1917,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1918,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1919,machine intelligence,1.0029402308653346e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1920,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1921,machine intelligence,9.554970703540278e-11,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1922,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1923,machine intelligence,4.96316918119355e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1924,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1925,machine intelligence,2.642658314400137e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1926,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1927,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1928,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1929,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1930,machine intelligence,1.1593968146650369e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1931,machine intelligence,4.459820845958973e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1932,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1933,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1934,machine intelligence,2.8702785703771383e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1935,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1936,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1937,machine intelligence,1.1455761339540516e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1938,machine intelligence,1.1462562149455735e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1939,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1940,machine intelligence,3.37931571614547e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1941,machine intelligence,5.659904767085777e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1942,machine intelligence,2.670143883776177e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1943,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1944,machine intelligence,6.599836233078804e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1945,machine intelligence,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1946,machine intelligence,7.365069110143452e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1947,machine intelligence,1.084080165913992e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1948,machine intelligence,9.41610199534093e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1949,machine intelligence,8.758701403044356e-11,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1950,machine intelligence,1.277316474812551e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1951,machine intelligence,8.770363602028652e-11,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1952,machine intelligence,3.235619133734602e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1953,machine intelligence,1.1577001579610169e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1954,machine intelligence,8.601865331137049e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1955,machine intelligence,1.2945079314041763e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1956,machine intelligence,2.8914886041064847e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1957,machine intelligence,1.048143238868704e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1958,machine intelligence,5.0306616927731085e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1959,machine intelligence,2.4575949608696135e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1960,machine intelligence,6.21583479132326e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1961,machine intelligence,7.134798030161704e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1962,machine intelligence,1.635726287751993e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1963,machine intelligence,1.2906483520813694e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1964,machine intelligence,1.1889356783811866e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1965,machine intelligence,2.1043633280370955e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1966,machine intelligence,1.740183619425295e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1967,machine intelligence,6.132402086134192e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1968,machine intelligence,4.723002899886808e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1969,machine intelligence,5.47240728704379e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1970,machine intelligence,5.1926245137057236e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1971,machine intelligence,6.755535381791633e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1972,machine intelligence,5.336660396232373e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1973,machine intelligence,6.709860134179735e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1974,machine intelligence,6.420167419918243e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1975,machine intelligence,5.7487780341647365e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1976,machine intelligence,4.0590577121690785e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1977,machine intelligence,9.077347762342924e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1978,machine intelligence,5.554916243655228e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1979,machine intelligence,8.082790063645984e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1980,machine intelligence,1.1736238366907847e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1981,machine intelligence,1.301578157544836e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1982,machine intelligence,1.7548395180727594e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
1983,machine intelligence,2.526724261694979e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive_infrastructure,COGNITIVE,non-artificial cognitive infrastructure comparator
