year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1902,forgery,0.000002960271864999031,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1903,forgery,0.000002965472837956895,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1904,forgery,0.0000028770586837367773,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1905,forgery,0.0000029246468926658054,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1906,forgery,0.000002695584057556266,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1907,forgery,0.000003216460328303583,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1908,forgery,0.0000029664035423593305,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1909,forgery,0.00000281526009145161,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1910,forgery,0.000003338291233639934,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1911,forgery,0.0000032660987258348317,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1912,forgery,0.000003385148372114788,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1913,forgery,0.0000031118654335374196,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1914,forgery,0.000002710515533868585,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1915,forgery,0.0000030030479081233352,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1916,forgery,0.0000026338218148680426,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1917,forgery,0.000002568784175593919,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1918,forgery,0.0000023870942058579203,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1919,forgery,0.0000026257575882482342,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1920,forgery,0.0000022275150186601422,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1921,forgery,0.0000025403599028805957,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1922,forgery,0.00000214162079225505,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1923,forgery,0.0000023165178220097005,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1924,forgery,0.000002514874104520004,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1925,forgery,0.0000022825767800327412,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1926,forgery,0.0000024343437132756662,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1927,forgery,0.0000022043059360044026,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1928,forgery,0.0000025383194355299565,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1929,forgery,0.000002636716601500666,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1930,forgery,0.0000023628606982128986,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1931,forgery,0.0000024177099859912232,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1932,forgery,0.0000028099625168920284,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1933,forgery,0.0000023454140745116092,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1934,forgery,0.000002385450024178226,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1935,forgery,0.0000023080403366293467,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1936,forgery,0.000003557081598160039,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1937,forgery,0.000002295745048286335,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1938,forgery,0.0000021489526034201845,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1939,forgery,0.0000022077636998574235,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1940,forgery,0.000002169557902220731,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1941,forgery,0.0000018056050521408906,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1942,forgery,0.0000014724268240229321,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1943,forgery,0.000002306197721679837,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1944,forgery,0.000001647304749496925,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1945,forgery,0.000001473876295676746,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1946,forgery,0.0000017041701383391228,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1947,forgery,0.0000013597292998213106,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1948,forgery,0.0000017774843641404914,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1949,forgery,0.0000016608267330298077,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1950,forgery,0.0000014917767074962285,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1951,forgery,0.0000019977413643346154,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1952,forgery,0.0000017147325124255985,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1953,forgery,0.0000016970078036138148,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1954,forgery,0.000001585777116730469,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1955,forgery,0.0000016444698047735073,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1956,forgery,0.0000014731308262128096,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1957,forgery,0.0000016337443824454567,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1958,forgery,0.0000013847115170051438,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1959,forgery,0.0000013575237147733787,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1960,forgery,0.0000015762037678182517,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1961,forgery,0.0000016039763210198843,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1962,forgery,0.0000017607893809667985,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1963,forgery,0.0000013908943472529245,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1964,forgery,0.0000015629159406671533,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1965,forgery,0.000002748993900070218,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1966,forgery,0.0000020475584660076263,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1967,forgery,0.0000015692768684516523,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1968,forgery,0.000001816324569858807,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1969,forgery,0.0000015874880479986586,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1970,forgery,0.0000014466117120269517,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1971,forgery,0.000001635266933648627,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1972,forgery,0.000001556102278407745,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1973,forgery,0.0000012830531573790327,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1974,forgery,0.0000013796826188183786,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1975,forgery,0.0000012653724732122895,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1976,forgery,0.0000013367722004886673,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1977,forgery,0.0000013087622221519268,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1978,forgery,0.0000015707629579253535,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1979,forgery,0.000001443146601332046,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1980,forgery,0.0000013086018526564658,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1981,forgery,0.0000013683075152925994,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1982,forgery,0.0000013886202410162696,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1983,forgery,0.0000013018465747360874,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1984,forgery,0.0000012726906675197824,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1985,forgery,0.000001152845076290987,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1986,forgery,0.0000012429425346738299,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1987,forgery,0.000001261778326266949,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1988,forgery,0.0000010715319369580811,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1989,forgery,0.0000011966052264056337,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1990,forgery,0.000001203423874329701,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1991,forgery,0.000001063168802772907,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1992,forgery,0.0000012104308417804077,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1993,forgery,0.0000010929664026153307,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1994,forgery,0.0000010852628196632297,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1995,forgery,0.000001104101889026765,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
1996,forgery,0.0000010996395012341509,Google Books Ngram Viewer,en,0,false,e_authenticity_specific,"specific extreme of inauthenticity, especially art/document falsification"
