year,term,value,source,corpus,smoothing,case_sensitive,query_group,semantic_domain,narrative_role
1819,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1820,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1821,artificial silk,4.930952979265157e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1822,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1823,artificial silk,1.0883756118573729e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1824,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1825,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1826,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1827,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1828,artificial silk,5.311708295430151e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1829,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1830,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1831,artificial silk,9.842752168864877e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1832,artificial silk,2.0883825668782663e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1833,artificial silk,8.14914524749355e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1834,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1835,artificial silk,4.390584174007728e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1836,artificial silk,2.6342015235769622e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1837,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1838,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1839,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1840,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1841,artificial silk,7.966955095639605e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1842,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1843,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1844,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1845,artificial silk,5.034634931178061e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1846,artificial silk,1.014403450128043e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1847,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1848,artificial silk,2.7321674922475836e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1849,artificial silk,1.055223242119041e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1850,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1851,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1852,artificial silk,1.270599542246842e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1853,artificial silk,3.9757347414237643e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1854,artificial silk,8.004532592309488e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1855,artificial silk,4.0993441974279676e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1856,artificial silk,4.123839880687541e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1857,artificial silk,1.271622251941551e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1858,artificial silk,8.480134372490511e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1859,artificial silk,2.0235602082863124e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1860,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1861,artificial silk,9.015079238672286e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1862,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1863,artificial silk,4.711332990403605e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1864,artificial silk,2.1099379465816526e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1865,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1866,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1867,artificial silk,7.178788674622183e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1868,artificial silk,7.608555563365371e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1869,artificial silk,2.472960003441216e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1870,artificial silk,2.4539175136339964e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1871,artificial silk,2.7863031881736333e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1872,artificial silk,3.3331693349847313e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1873,artificial silk,6.42934927519434e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1874,artificial silk,6.098117566466499e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1875,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1876,artificial silk,3.423726746554223e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1877,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1878,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1879,artificial silk,1.2549313033183296e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1880,artificial silk,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1881,artificial silk,1.0378859993664946e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1882,artificial silk,7.162674620087017e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1883,artificial silk,7.140841251640495e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1884,artificial silk,6.964091248118365e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1885,artificial silk,5.364857780243426e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1886,artificial silk,9.714343496280975e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1887,artificial silk,1.6267412084047805e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1888,artificial silk,2.382016098256834e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1889,artificial silk,9.92044230374578e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1890,artificial silk,5.9353667813955013e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1891,artificial silk,4.134790554388701e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1892,artificial silk,3.64005534742029e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1893,artificial silk,5.5840208415536274e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1894,artificial silk,9.214341720187313e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1895,artificial silk,1.2724400733077346e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1896,artificial silk,1.9626070009437502e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1897,artificial silk,1.3265812873197724e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1898,artificial silk,8.352274039058472e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1899,artificial silk,2.1346890222151416e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1900,artificial silk,1.7034733301724003e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1901,artificial silk,1.047442483859129e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1902,artificial silk,1.4571198253543471e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1903,artificial silk,1.0243569903423122e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1904,artificial silk,2.2783948683269273e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1905,artificial silk,3.519091101439331e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1906,artificial silk,3.662792593672748e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1907,artificial silk,3.835697369447555e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1908,artificial silk,4.104326141174397e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1909,artificial silk,4.5459371461609166e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1910,artificial silk,4.519488219223433e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1911,artificial silk,5.248488364958948e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1912,artificial silk,5.974253667884177e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1913,artificial silk,6.887195505844712e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1914,artificial silk,5.113919640808984e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1915,artificial silk,5.042770112040351e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1916,artificial silk,5.786286900039128e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1917,artificial silk,7.434314523435681e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1918,artificial silk,7.721505000390927e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1919,artificial silk,9.422623734045565e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1920,artificial silk,0.0000015612986438151566,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1921,artificial silk,0.0000017584012796389992,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1922,artificial silk,0.0000021088656586565335,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1923,artificial silk,0.0000024602430272469,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1924,artificial silk,0.0000029628757860500343,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1925,artificial silk,0.0000036662921392704995,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1926,artificial silk,0.000003621936167486073,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1927,artificial silk,0.0000037333306086018148,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1928,artificial silk,0.000004342505589449708,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1929,artificial silk,0.000004645318360169126,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1930,artificial silk,0.000003084575303402559,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1931,artificial silk,0.000002327469002139093,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1932,artificial silk,0.000002540260818140183,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1933,artificial silk,0.0000022996075297321283,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1934,artificial silk,0.000002146707422628902,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1935,artificial silk,0.0000017675609623735156,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1936,artificial silk,0.0000016997759271220048,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1937,artificial silk,0.0000018583535763838643,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1938,artificial silk,0.0000013662228297017798,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1939,artificial silk,0.000001236965119999489,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1940,artificial silk,9.17371537845213e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1941,artificial silk,7.301277054616584e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1942,artificial silk,5.875530438570475e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1943,artificial silk,5.441521409577099e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1944,artificial silk,6.627555289018261e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1945,artificial silk,6.232652841192676e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1946,artificial silk,7.805921181103237e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1947,artificial silk,8.684467567299237e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1948,artificial silk,9.40856909673049e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1949,artificial silk,7.05863732769485e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1950,artificial silk,7.305398558865583e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1951,artificial silk,7.451300630401114e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1952,artificial silk,7.938635207815903e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1953,artificial silk,6.480639941491839e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1954,artificial silk,5.9972204551062e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1955,artificial silk,4.914275891776398e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1956,artificial silk,5.787666312040418e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1957,artificial silk,3.9784523980790354e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1958,artificial silk,4.019955853820645e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1959,artificial silk,3.687796701901114e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1960,artificial silk,3.028566410087641e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1961,artificial silk,2.7541583290380256e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1962,artificial silk,3.0948189766455414e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1963,artificial silk,2.689252915355489e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1964,artificial silk,2.410364046689928e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1965,artificial silk,2.1815232797983697e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1966,artificial silk,2.163287082801446e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1967,artificial silk,1.3521493041901422e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1968,artificial silk,1.9952036375836535e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1969,artificial silk,1.9614515800459031e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1970,artificial silk,1.1994483727073568e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1971,artificial silk,1.3173589650389284e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1972,artificial silk,1.1076428391154636e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1973,artificial silk,7.721015223005612e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1974,artificial silk,8.108126711703356e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1975,artificial silk,5.76029838827985e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1976,artificial silk,4.0426020898876036e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1977,artificial silk,4.666638914879728e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1978,artificial silk,3.7524671606115056e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1979,artificial silk,4.5665763434565854e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1980,artificial silk,4.206112962784614e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1981,artificial silk,3.059401604277312e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1982,artificial silk,4.0037863913156e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1983,artificial silk,2.754347661060308e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1984,artificial silk,2.808513429111703e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1985,artificial silk,3.371962123410732e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1986,artificial silk,4.002254502810665e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1987,artificial silk,3.867315556682627e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1988,artificial silk,3.827883408163979e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1989,artificial silk,3.931291425729455e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1990,artificial silk,2.705296391070089e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1991,artificial silk,3.6172757122976407e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1992,artificial silk,3.0545736232068244e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1993,artificial silk,3.231334488873472e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1994,artificial silk,2.8771677578615096e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1995,artificial silk,3.240782706082079e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1996,artificial silk,3.7599288460477e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1997,artificial silk,2.863042614098532e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1998,artificial silk,1.7357389164862624e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1999,artificial silk,2.293463674529761e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2000,artificial silk,3.2566506345810264e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2001,artificial silk,2.5282726887759788e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2002,artificial silk,3.007838678126262e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2003,artificial silk,2.924577063856404e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2004,artificial silk,2.090654072084419e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2005,artificial silk,1.6726240781306245e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2006,artificial silk,1.9844989651573997e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2007,artificial silk,3.0203146386686974e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2008,artificial silk,3.045090840592124e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2009,artificial silk,2.294452337847641e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2010,artificial silk,3.501339368439105e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2011,artificial silk,2.5539032902366365e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2012,artificial silk,2.426181128223348e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2013,artificial silk,4.66590911636644e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2014,artificial silk,2.250631953720772e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2015,artificial silk,2.3656353487222503e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2016,artificial silk,4.9414434710737254e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2017,artificial silk,2.7626166493321946e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2018,artificial silk,2.033026418740702e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2019,artificial silk,2.4946772675393802e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
2020,artificial silk,2.377448384688341e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,industrial textile substitute
1800,artificial stone,5.9126543661136566e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1801,artificial stone,9.17720883730766e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1802,artificial stone,1.865781484866602e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1803,artificial stone,6.385954920418158e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1804,artificial stone,5.4516411607252735e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1805,artificial stone,1.3405196241933481e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1806,artificial stone,6.335453317518613e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1807,artificial stone,1.3291284517435997e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1808,artificial stone,8.999847755930546e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1809,artificial stone,2.374089751455699e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1810,artificial stone,1.6879007880277186e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1811,artificial stone,1.0670261874068387e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
