year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1832,reproduced,0.0000025113377870589204,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1833,reproduced,8.30464338186232e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1834,reproduced,7.409522715939865e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1835,reproduced,9.152308386717323e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1836,reproduced,7.674819857417248e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1837,reproduced,8.425981020687701e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1838,reproduced,8.459578033637172e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1839,reproduced,9.850527158405953e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1840,reproduced,8.002110951643715e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1841,reproduced,0.0000011313456766970376,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1842,reproduced,0.0000012642200214463273,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1843,reproduced,0.0000012513605920361215,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1844,reproduced,0.0000013984304592096208,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1845,reproduced,0.0000014638256642385272,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1846,reproduced,0.0000013492362920253242,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1847,reproduced,0.0000013266500156206007,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1848,reproduced,0.0000014536323813540974,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1849,reproduced,0.0000015016697845204874,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1850,reproduced,0.0000015679550890990157,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1851,reproduced,0.000001561493921720114,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1852,reproduced,0.0000018779428084814143,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1853,reproduced,0.0000017003580405905439,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1854,reproduced,0.0000018682484148602185,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1855,reproduced,0.000001911139077992452,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1856,reproduced,0.000001929089195162881,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1857,reproduced,0.0000020695282758609324,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1858,reproduced,0.000002237901991053448,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1859,reproduced,0.0000024106105271926026,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1860,reproduced,0.0000024923281229938254,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1861,reproduced,0.000002566677044901766,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1862,reproduced,0.0000026551579495048827,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1863,reproduced,0.0000030791174765454343,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1864,reproduced,0.000002886080673114577,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1865,reproduced,0.0000029221040707128054,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1866,reproduced,0.000002720396313993234,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1867,reproduced,0.0000028913923877382786,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1868,reproduced,0.000002890186570070341,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1869,reproduced,0.000003224453635652935,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1870,reproduced,0.0000029068051206060375,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1871,reproduced,0.0000035569787257827556,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1872,reproduced,0.0000033290937864194348,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1873,reproduced,0.000003709367989657153,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1874,reproduced,0.0000037989388737003082,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1875,reproduced,0.000003952499744386273,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1876,reproduced,0.0000036387798019177353,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1877,reproduced,0.000004034740740621601,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1878,reproduced,0.000004605664761569983,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1879,reproduced,0.000004287992733331691,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1880,reproduced,0.000004536147517164579,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1881,reproduced,0.00000421653574811387,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1882,reproduced,0.000004590655224845364,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1883,reproduced,0.000004507279601995151,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1884,reproduced,0.000004722762994902041,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1885,reproduced,0.000004429358866353539,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1886,reproduced,0.000004724979858039546,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1887,reproduced,0.0000048918644175444115,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1888,reproduced,0.0000051271085936832606,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1889,reproduced,0.000004818363230185696,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1890,reproduced,0.000004958883881300835,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1891,reproduced,0.000005186798592404784,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1892,reproduced,0.000005014006521975034,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1893,reproduced,0.000005168456617354877,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1894,reproduced,0.000005537775734865136,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1895,reproduced,0.000005956744832502636,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1896,reproduced,0.0000056460230553057045,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1897,reproduced,0.000006191201837424387,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1898,reproduced,0.00000647136032583262,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1899,reproduced,0.000005721939920988461,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1900,reproduced,0.000006086679292138797,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1901,reproduced,0.00000592837661272938,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1902,reproduced,0.000006322023754279371,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1903,reproduced,0.000006571908365060608,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1904,reproduced,0.000006965553225768417,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1905,reproduced,0.000006747247105920451,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1906,reproduced,0.000006136406717871523,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1907,reproduced,0.0000069232758406201356,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1908,reproduced,0.000006577785221395516,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1909,reproduced,0.000006451782880390056,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1910,reproduced,0.000006598111660593986,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1911,reproduced,0.000006562579237368027,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1912,reproduced,0.000006232737455036386,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1913,reproduced,0.000006130703749107624,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1914,reproduced,0.000005746192055511301,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1915,reproduced,0.0000059356982085034815,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1916,reproduced,0.0000058045447453025645,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1917,reproduced,0.0000058364247266240454,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1918,reproduced,0.000005773758882554603,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1919,reproduced,0.000005674352895113088,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1920,reproduced,0.000006070455146556242,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1921,reproduced,0.000006366306578797776,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1922,reproduced,0.000006430518777023053,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1923,reproduced,0.000006750767269636526,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1924,reproduced,0.000007217632550293729,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1925,reproduced,0.000007135815216940955,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1926,reproduced,0.000007426792336673316,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1927,reproduced,0.000007434944230055862,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1928,reproduced,0.000007582103251024819,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1929,reproduced,0.00000768625980640536,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1930,reproduced,0.000007652024542892377,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1931,reproduced,0.000008220745662868012,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1932,reproduced,0.000007422464484818647,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1933,reproduced,0.000007596547447974444,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1934,reproduced,0.000007883289491417145,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1935,reproduced,0.000008005629567264805,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1936,reproduced,0.000008020095791039239,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1937,reproduced,0.000008171237155352173,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1938,reproduced,0.00000845746727407004,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1939,reproduced,0.000007969515422701079,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1940,reproduced,0.000007724623102944861,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1941,reproduced,0.000007897742101192762,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1942,reproduced,0.000009568934693504616,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1943,reproduced,0.000007240459325430493,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1944,reproduced,0.000007688919865245225,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1945,reproduced,0.000007901086789274814,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1946,reproduced,0.000008196961793771607,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1947,reproduced,0.000008710788364396649,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1948,reproduced,0.000009303642514169042,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1949,reproduced,0.000008679660552957102,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1950,reproduced,0.000009120581793808924,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1951,reproduced,0.000008875876517322467,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1952,reproduced,0.000008704231049705413,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1953,reproduced,0.000008735215459410028,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1954,reproduced,0.000009046091001607692,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1955,reproduced,0.00000915855514449504,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1956,reproduced,0.000009512048592341671,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1957,reproduced,0.00000876937392746413,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1958,reproduced,0.000008790446294426602,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1959,reproduced,0.000008819780148883183,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1960,reproduced,0.000008693923831515349,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1961,reproduced,0.000009023248729533861,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1962,reproduced,0.000008478479259110827,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1963,reproduced,0.000009046419251035331,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1964,reproduced,0.000009076584035483393,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1965,reproduced,0.000008157021838428591,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1966,reproduced,0.000008203080810176289,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1967,reproduced,0.000008991751684561677,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1968,reproduced,0.000009957931155213373,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1969,reproduced,0.000008996750096912365,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1970,reproduced,0.000009468646041455031,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1971,reproduced,0.000009921588684846938,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1972,reproduced,0.000010204717348472059,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1973,reproduced,0.000010087965833349699,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1974,reproduced,0.0000096697917513211,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1975,reproduced,0.000009737080603144932,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1976,reproduced,0.000009788106453356704,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1977,reproduced,0.000009247821509461573,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1978,reproduced,0.000009127218348226052,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1979,reproduced,0.000010755524655792215,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1980,reproduced,0.00000952551683042202,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1981,reproduced,0.00000916135617501368,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1982,reproduced,0.000009201971806760412,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1983,reproduced,0.00000909167417972867,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1984,reproduced,0.000008960795547352518,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1985,reproduced,0.00000937000598355553,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1986,reproduced,0.000009222609172354623,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1987,reproduced,0.000009124200943233518,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1988,reproduced,0.000009030205859517082,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1989,reproduced,0.000009003746058056095,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1990,reproduced,0.000008828136706995338,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1991,reproduced,0.000008831154389099538,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1992,reproduced,0.000008803732470141767,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1993,reproduced,0.000009002087523413138,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1994,reproduced,0.000008991391709400887,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1995,reproduced,0.000009080956665741269,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1996,reproduced,0.000009535943235050581,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1997,reproduced,0.00000979340111939564,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1998,reproduced,0.000010424534416131337,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1999,reproduced,0.00001053549251395225,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2000,reproduced,0.000010848986711664566,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2001,reproduced,0.000010522217323227778,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2002,reproduced,0.000011068745656928058,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2003,reproduced,0.00001147546426949475,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2004,reproduced,0.000011814009518218427,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2005,reproduced,0.000012006251559171233,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2006,reproduced,0.000012273289151210065,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2007,reproduced,0.000012554181523682928,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2008,reproduced,0.000012689430011647573,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2009,reproduced,0.000012745372867328797,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2010,reproduced,0.000012470816381338068,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2011,reproduced,0.000013207007860671638,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2012,reproduced,0.000014053667726443564,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2013,reproduced,0.00001425774642171973,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2014,reproduced,0.000014079086881224612,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2015,reproduced,0.000014284884013449073,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2016,reproduced,0.000015758416903821626,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2017,reproduced,0.000016120166399957725,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2018,reproduced,0.000015757417955342135,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
2019,reproduced,0.000015343280885815602,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary
1800,reproduction,8.244446583205445e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1801,reproduction,5.694635887287802e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1802,reproduction,3.786196867139324e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1803,reproduction,0.0000011304197897743506,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1804,reproduction,8.111054334847267e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1805,reproduction,5.350939966675128e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1806,reproduction,7.228760399158318e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1807,reproduction,6.726230061815386e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1808,reproduction,4.776219828528383e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1809,reproduction,7.739443894649867e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1810,reproduction,5.348531226800901e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1811,reproduction,3.183648504823111e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1812,reproduction,4.6158240607496737e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1813,reproduction,5.799829523311928e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1814,reproduction,4.5613256749454933e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1815,reproduction,6.673387762390348e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1816,reproduction,4.5924121749862934e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1817,reproduction,0.000001078332807935567,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1818,reproduction,6.170934199190015e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1819,reproduction,9.270908609693151e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1820,reproduction,5.834235132784471e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1821,reproduction,7.72609367594157e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1822,reproduction,8.320045434828671e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1823,reproduction,9.341907638571456e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1824,reproduction,7.483168928956729e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
1825,reproduction,7.124967531524362e-7,Google Books Ngram Viewer,en,0,false,c_optional_density,general reproduction vocabulary and Benjamin-line context
