year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1860,mass production,3.841593987363723e-10,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1861,mass production,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1862,mass production,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1863,mass production,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1864,mass production,5.485838505681073e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1865,mass production,1.7014419873007114e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1866,mass production,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1867,mass production,2.871515469848873e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1868,mass production,6.340462599396801e-10,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1869,mass production,6.00576027798283e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1870,mass production,1.2269587568169982e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1871,mass production,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1872,mass production,3.174447038567507e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1873,mass production,1.9930982864124758e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1874,mass production,3.0490587832332494e-10,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1875,mass production,1.2348331246414546e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1876,mass production,2.853105529609934e-10,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1877,mass production,2.959941181046588e-10,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1878,mass production,1.6385915957428665e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1879,mass production,1.6368669752964138e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1880,mass production,7.506896770870242e-10,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1881,mass production,3.1136579425883326e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1882,mass production,9.550233104338446e-10,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1883,mass production,1.0711261877460743e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1884,mass production,1.9586506166957562e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1885,mass production,7.153143743998669e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1886,mass production,2.7109796629787297e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1887,mass production,2.1404489292109474e-10,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1888,mass production,4.56553096717105e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1889,mass production,1.900467783144677e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1890,mass production,2.715527247509897e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1891,mass production,1.1328193105786255e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1892,mass production,2.3899353607248486e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1893,mass production,8.67083987943218e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1894,mass production,4.702972164483121e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1895,mass production,2.7175228040077215e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1896,mass production,4.145230089735996e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1897,mass production,3.085072780573128e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1898,mass production,4.957284860385158e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1899,mass production,6.357445792026795e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1900,mass production,2.773412310919099e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1901,mass production,2.6640907146990855e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1902,mass production,7.675899138526177e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1903,mass production,4.183636145849157e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1904,mass production,6.25932639053417e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1905,mass production,3.875117476903611e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1906,mass production,8.740101975490688e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1907,mass production,4.6099288830703244e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1908,mass production,7.531905016344709e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1909,mass production,9.009564816420124e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1910,mass production,1.014684609945693e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1911,mass production,1.2880311039964454e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1912,mass production,1.1137758826329502e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1913,mass production,5.324899393643889e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1914,mass production,2.3210638855353238e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1915,mass production,2.6105626105277224e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1916,mass production,2.7223763146566604e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1917,mass production,3.912797008620572e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1918,mass production,8.968990394819798e-8,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1919,mass production,2.708941519991015e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1920,mass production,5.170789625363881e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1921,mass production,4.0369752485336363e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1922,mass production,4.38826511600654e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1923,mass production,4.961928413010908e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1924,mass production,6.207930100393666e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1925,mass production,8.93350628028422e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1926,mass production,0.0000014622104008432668,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1927,mass production,0.0000016907514485131614,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1928,mass production,0.000002343405486715522,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1929,mass production,0.0000025711655612381534,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1930,mass production,0.000002447602669611304,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1931,mass production,0.000002166469494066514,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1932,mass production,0.0000018973034536795552,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1933,mass production,0.0000017190974770375789,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1934,mass production,0.0000016821136662598102,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1935,mass production,0.0000017372641241131248,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1936,mass production,0.0000016258414645697883,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1937,mass production,0.0000018143635145961845,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1938,mass production,0.0000019364852917869158,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1939,mass production,0.0000020075336002040034,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1940,mass production,0.0000024307415989605063,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1941,mass production,0.000002635025257727297,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1942,mass production,0.0000033165613784330583,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1943,mass production,0.0000034746167504595693,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1944,mass production,0.000003840444604358284,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1945,mass production,0.0000038697713855145865,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1946,mass production,0.000003233475842044642,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1947,mass production,0.0000031402845783734534,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1948,mass production,0.0000027367899141581,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1949,mass production,0.0000023995337655735582,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1950,mass production,0.0000023569044375754133,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1951,mass production,0.0000024609641307571373,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1952,mass production,0.0000023700472252807803,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1953,mass production,0.0000024832667784580043,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1954,mass production,0.000002422543279270717,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1955,mass production,0.000002426878784954345,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1956,mass production,0.000002135559761251571,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1957,mass production,0.0000020660400766175924,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1958,mass production,0.0000019728577674710257,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1959,mass production,0.000001897052620714046,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1960,mass production,0.0000017438723656781896,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1961,mass production,0.0000016860853603861692,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1962,mass production,0.000001587960602122962,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1963,mass production,0.0000014752594307554379,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1964,mass production,0.0000013286540770235389,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1965,mass production,0.0000012195487666399885,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1966,mass production,0.0000012429687686610347,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1967,mass production,0.000001242974411452824,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1968,mass production,0.0000013134894803479291,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1969,mass production,0.0000012159422820290366,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1970,mass production,0.000001247785309833882,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1971,mass production,0.000001042341809802394,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1972,mass production,0.0000010860434976889266,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1973,mass production,0.0000010786626205849803,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1974,mass production,0.0000010765033479354091,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1975,mass production,0.0000010259091530462339,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1976,mass production,0.0000010053846893412488,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1977,mass production,9.479212119030411e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1978,mass production,9.573007298674385e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1979,mass production,9.239189179208185e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1980,mass production,0.0000010463647102595952,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1981,mass production,9.809806072319516e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1982,mass production,9.905443358153299e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1983,mass production,9.55654697404329e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1984,mass production,9.824220497806069e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1985,mass production,9.644014571652537e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1986,mass production,0.0000010028491708100051,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1987,mass production,0.0000010505442642298746,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1988,mass production,0.0000010337777065078102,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1989,mass production,9.649319860291494e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1990,mass production,0.0000010212608886894792,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1991,mass production,0.000001026268829695809,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1992,mass production,0.0000010271344156355389,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1993,mass production,0.0000011121402333502672,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1994,mass production,0.0000010519673116875239,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1995,mass production,0.0000010561616057003231,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1996,mass production,0.0000010396479550589532,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1997,mass production,9.900887845935846e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1998,mass production,0.0000010694133062844058,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1999,mass production,9.83573669215837e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2000,mass production,0.0000010142652190556212,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2001,mass production,0.0000010880765888288124,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2002,mass production,0.000001088233314544551,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2003,mass production,0.0000010398351584506305,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2004,mass production,0.0000010257994097762069,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2005,mass production,0.000001038234907879687,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2006,mass production,0.0000010373141474673275,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2007,mass production,0.0000010603509998652338,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2008,mass production,9.391174346055908e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2009,mass production,9.466498540611212e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2010,mass production,9.250907121519103e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2011,mass production,9.154498197272432e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2012,mass production,9.821195543248395e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2013,mass production,0.0000011190797730466218,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2014,mass production,9.307359916700675e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2015,mass production,9.94784782104574e-7,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2016,mass production,0.000001152943477356061,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2017,mass production,0.0000010634336516449072,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2018,mass production,0.0000011499157634466128,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
2019,mass production,0.0000011160449327057842,Google Books Ngram Viewer,en,0,false,d_industrial_material,industrial batch-production background pressure for reproducibility
1800,mass produced,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,consumer/descriptive form of industrial reproducibility
1801,mass produced,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,consumer/descriptive form of industrial reproducibility
1802,mass produced,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,consumer/descriptive form of industrial reproducibility
1803,mass produced,1.9351378277576714e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,consumer/descriptive form of industrial reproducibility
1804,mass produced,0,Google Books Ngram Viewer,en,0,false,d_industrial_material,consumer/descriptive form of industrial reproducibility
1805,mass produced,5.1558446401145375e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,consumer/descriptive form of industrial reproducibility
1806,mass produced,6.335453495154297e-9,Google Books Ngram Viewer,en,0,false,d_industrial_material,consumer/descriptive form of industrial reproducibility
