year,term,value,source,corpus,smoothing,case_sensitive,query_group,semantic_domain,narrative_role
1950,artificial manner,1.0473995004645076e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1951,artificial manner,1.3067841919678358e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1952,artificial manner,1.0493899971208975e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1953,artificial manner,6.036579236479156e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1954,artificial manner,6.365380222916883e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1955,artificial manner,1.0113343051898482e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1956,artificial manner,1.0081136113393452e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1957,artificial manner,9.058952699092515e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1958,artificial manner,7.850880834325835e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1959,artificial manner,1.1445371150831107e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1960,artificial manner,7.47222728136876e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1961,artificial manner,8.081895243317039e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1962,artificial manner,9.329237826705139e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1963,artificial manner,8.021319414242e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1964,artificial manner,1.078165224460692e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1965,artificial manner,1.0802398753284592e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1966,artificial manner,8.46206946181205e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1967,artificial manner,8.095978998312603e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1968,artificial manner,1.0835817215726351e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1969,artificial manner,9.343134335648706e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1970,artificial manner,9.571657737239558e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1971,artificial manner,7.992964796976754e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1972,artificial manner,8.9044615500522e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1973,artificial manner,9.176376894459715e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1974,artificial manner,7.936369131322785e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1975,artificial manner,1.2096626984814396e-8,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1976,artificial manner,6.5274035065954195e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1977,artificial manner,8.004620077883828e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1978,artificial manner,8.590619771098318e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1979,artificial manner,7.752675834638012e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1980,artificial manner,8.014205014894582e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1981,artificial manner,7.035557914036872e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1982,artificial manner,7.314088879689651e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1983,artificial manner,7.275635378889422e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1984,artificial manner,6.691764919963816e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1985,artificial manner,7.89828947383997e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1986,artificial manner,7.466134377409617e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1987,artificial manner,5.859569027905076e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1988,artificial manner,5.8813833803128546e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1989,artificial manner,7.2505255133137325e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1990,artificial manner,6.705827851338775e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1991,artificial manner,7.086340625406251e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1992,artificial manner,6.798012604225523e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1993,artificial manner,6.6074904991886285e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1994,artificial manner,5.69961927654461e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1995,artificial manner,6.670873825553869e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1996,artificial manner,6.865556123614169e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1997,artificial manner,7.43829714142108e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1998,artificial manner,6.037352943966123e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1999,artificial manner,5.838757071580103e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2000,artificial manner,6.719361511642319e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2001,artificial manner,6.205759905952846e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2002,artificial manner,6.5387797398841485e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2003,artificial manner,6.528074081302293e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2004,artificial manner,6.939192387367399e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2005,artificial manner,6.82988138267504e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2006,artificial manner,6.569059074479355e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2007,artificial manner,7.3369785802412935e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2008,artificial manner,7.767602804020779e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2009,artificial manner,8.635575352022862e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2010,artificial manner,7.072406403574316e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2011,artificial manner,8.05724731378632e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2012,artificial manner,6.7732384145813285e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2013,artificial manner,8.614527254729998e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2014,artificial manner,8.180416344316654e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2015,artificial manner,8.338279400277315e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2016,artificial manner,9.712026738384338e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2017,artificial manner,8.209662512304039e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2018,artificial manner,8.198451695307085e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2019,artificial manner,7.852727357260392e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
2020,artificial manner,7.63560059624524e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,social conduct and performed style
1800,artificial behaviour,4.548195597919857e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,British spelling; social/moral artificiality
1801,artificial behaviour,2.549224609182943e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,British spelling; social/moral artificiality
1802,artificial behaviour,2.665402121238003e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,British spelling; social/moral artificiality
1803,artificial behaviour,3.870275655515343e-9,Google Books Ngram Viewer,en,0,false,chart06_social,SOCIAL,British spelling; social/moral artificiality
