year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1838,electric light,7.148575198456797e-8,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1839,electric light,1.1753526396596214e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1840,electric light,7.493832221427965e-8,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1841,electric light,6.838303079348407e-8,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1842,electric light,1.8002037233122437e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1843,electric light,1.40272872539704e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1844,electric light,1.651022030202398e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1845,electric light,9.93333491905446e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1846,electric light,1.1107717456937394e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1847,electric light,2.375883045857563e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1848,electric light,5.671979916854752e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1849,electric light,8.436509619791366e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1850,electric light,4.0878404289346193e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1851,electric light,3.663977015122555e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1852,electric light,2.401433171206335e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1853,electric light,6.019262350775989e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1854,electric light,2.9256567302127223e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1855,electric light,4.894617129380663e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1856,electric light,3.002155396225614e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1857,electric light,4.988997872601431e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1858,electric light,5.253443164932037e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1859,electric light,5.912842990785094e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1860,electric light,9.296657363933036e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1861,electric light,0.000001139055256532684,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1862,electric light,0.0000012139448110071172,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1863,electric light,0.0000017427220224686124,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1864,electric light,9.435642589761262e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1865,electric light,0.0000011318843238239396,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1866,electric light,9.199084675115543e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1867,electric light,9.992873584163675e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1868,electric light,9.678716145211652e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1869,electric light,9.598618059825093e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1870,electric light,7.904681770809496e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1871,electric light,7.411566345649767e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1872,electric light,0.0000011694663192007848,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1873,electric light,9.158608157977532e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1874,electric light,0.0000010552792235607455,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1875,electric light,0.0000011135107366166963,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1876,electric light,0.000001103295878768229,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1877,electric light,0.0000021030381964770584,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1878,electric light,0.000005082364844422038,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1879,electric light,0.000010476221667554686,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1880,electric light,0.000006468942997717164,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1881,electric light,0.00000852311994087307,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1882,electric light,0.000013431447469985924,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1883,electric light,0.00001184784598029509,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1884,electric light,0.00001294885701889903,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1885,electric light,0.00001025760807626952,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1886,electric light,0.00001355715731844731,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1887,electric light,0.000013723488393346805,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1888,electric light,0.000018137266074025327,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1889,electric light,0.000016357137136879807,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1890,electric light,0.000021224754816362434,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1891,electric light,0.000018487799868932564,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1892,electric light,0.000020450859925053022,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1893,electric light,0.00001997588072706613,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1894,electric light,0.000019180462643486607,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1895,electric light,0.00001827741887398815,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1896,electric light,0.00001827217458799657,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1897,electric light,0.000021855581148422232,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1898,electric light,0.000019939401915386457,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1899,electric light,0.000019482321869879193,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1900,electric light,0.000020335093868117937,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1901,electric light,0.000019076968485742807,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1902,electric light,0.000019736297736994146,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1903,electric light,0.000021055606783781933,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1904,electric light,0.000020400772481110607,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1905,electric light,0.000019707516194344965,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1906,electric light,0.000018491870541481603,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1907,electric light,0.000018978486867854416,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1908,electric light,0.00001871790850696553,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1909,electric light,0.000020210454936941957,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1910,electric light,0.000019845160624323843,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1911,electric light,0.000019619957714156477,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1912,electric light,0.000018826625179740875,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1913,electric light,0.000021268039241406633,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1914,electric light,0.00002044961475733409,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1915,electric light,0.000019779296793753787,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1916,electric light,0.000021189986513590886,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1917,electric light,0.000020154966183238976,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1918,electric light,0.000018803262449240687,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1919,electric light,0.00001675602204881388,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1920,electric light,0.000018635349918860733,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1921,electric light,0.000016446206292708432,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1922,electric light,0.00001692515250054094,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1923,electric light,0.000014532656096674645,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1924,electric light,0.000013214174076708884,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1925,electric light,0.000014432217615767406,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1926,electric light,0.000015086950111486974,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1927,electric light,0.000014214386638344845,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1928,electric light,0.000014522937228922395,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1929,electric light,0.000012599123252299282,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1930,electric light,0.000013733634797896688,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1931,electric light,0.000012811170259252602,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1932,electric light,0.00001166952494485729,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1933,electric light,0.000011633179840098151,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1934,electric light,0.000011115414632237308,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1935,electric light,0.000009319844698540969,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1936,electric light,0.000007661843199668894,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1937,electric light,0.000007842041501976427,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1938,electric light,0.000007076068949729564,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1939,electric light,0.0000069528591893144864,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1940,electric light,0.000007767244477319135,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1941,electric light,0.000006271740441328444,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1942,electric light,0.000005181535736351051,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1943,electric light,0.000005017750349833872,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1944,electric light,0.00000491806590491306,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1945,electric light,0.000004834140596293723,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1946,electric light,0.0000044432410334013794,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1947,electric light,0.000004271867229177495,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1948,electric light,0.000003963614029184326,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1949,electric light,0.00000398056701521321,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1950,electric light,0.000003555027231372243,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1951,electric light,0.0000035587504648715296,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1952,electric light,0.0000031198364365547793,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1953,electric light,0.000003444240644856489,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1954,electric light,0.000003207463395410448,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1955,electric light,0.000002675909738035498,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1956,electric light,0.000002368129139881936,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1957,electric light,0.0000023700766002276996,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1958,electric light,0.0000020601321597812916,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1959,electric light,0.0000020110851099985894,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1960,electric light,0.0000018390935958012555,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1961,electric light,0.0000017670305800243646,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1962,electric light,0.000001751657583870525,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1963,electric light,0.0000018392342619744095,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1964,electric light,0.0000013629928593897334,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1965,electric light,0.000001461199778729494,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1966,electric light,0.0000016038351288161223,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1967,electric light,0.0000011715606738071926,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1968,electric light,0.0000013461735852426937,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1969,electric light,0.0000011399231108488728,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1970,electric light,0.0000010698720778051785,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1971,electric light,9.444131754410279e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1972,electric light,9.578312996014193e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1973,electric light,9.700073181351243e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1974,electric light,0.0000010118278767901057,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1975,electric light,8.665217015035864e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1976,electric light,8.795539001293928e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1977,electric light,8.710332928402176e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1978,electric light,8.12208861306063e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1979,electric light,9.140154818565449e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1980,electric light,8.060461582602707e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1981,electric light,7.638910274263e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1982,electric light,7.938224432478547e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1983,electric light,7.283430916715794e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1984,electric light,5.969865138483188e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1985,electric light,7.032515644267434e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1986,electric light,6.696665781555367e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1987,electric light,5.866192848147378e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1988,electric light,6.358373497231118e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1989,electric light,7.060787623122677e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1990,electric light,5.626006022996233e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1991,electric light,6.427264699349067e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1992,electric light,5.453365721289072e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1993,electric light,5.080979038479816e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1994,electric light,5.324812264312362e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1995,electric light,4.515009884853427e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
1996,electric light,4.95978843412237e-7,Google Books Ngram Viewer,en,0,false,a_perception_lighting,dominant artificial-light form after electrification; separates technical light from perception-making
