year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1856,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1857,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1858,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1859,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1860,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1861,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1862,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1863,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1864,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1865,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1866,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1867,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1868,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1869,digital image,1.0598400657091389e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1870,digital image,6.134793784084991e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1871,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1872,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1873,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1874,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1875,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1876,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1877,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1878,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1879,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1880,digital image,2.502298923623414e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1881,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1882,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1883,digital image,4.760560834426997e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1884,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1885,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1886,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1887,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1888,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1889,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1890,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1891,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1892,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1893,digital image,1.7341679481308603e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1894,digital image,6.967366128485253e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1895,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1896,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1897,digital image,1.5425363764087763e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1898,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1899,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1900,digital image,1.1012078360295163e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1901,digital image,9.096894765248109e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1902,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1903,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1904,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1905,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1906,digital image,5.750067089138611e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1907,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1908,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1909,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1910,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1911,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1912,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1913,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1914,digital image,3.7894920534853327e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1915,digital image,1.9927959282739494e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1916,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1917,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1918,digital image,1.0754185042483044e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1919,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1920,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1921,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1922,digital image,9.4635868586046e-11,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1923,digital image,9.9263383623871e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1924,digital image,1.324782367140287e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1925,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1926,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1927,digital image,1.2525012971220661e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1928,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1929,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1930,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1931,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1932,digital image,2.437753332529269e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1933,digital image,3.146024996070196e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1934,digital image,4.435884951026203e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1935,digital image,3.817892224589059e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1936,digital image,1.5360346328208152e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1937,digital image,2.520267522454489e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1938,digital image,3.4387687142256596e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1939,digital image,7.714501051858669e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1940,digital image,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1941,digital image,1.131980981172731e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1942,digital image,4.369326345177171e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1943,digital image,1.283377737415492e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1944,digital image,1.2671684646026193e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1945,digital image,1.2675722971255965e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1946,digital image,1.8938749249408637e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1947,digital image,7.884219388465397e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1948,digital image,8.945296739448771e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1949,digital image,2.4436777351644068e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1950,digital image,3.1507139813813367e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1951,digital image,2.2802946336719643e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1952,digital image,1.5740850151102492e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1953,digital image,5.2096505998022735e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1954,digital image,1.8063916751298592e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1955,digital image,4.854404864196304e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1956,digital image,7.03335070739719e-10,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1957,digital image,5.090981802791106e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1958,digital image,4.497106659284711e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1959,digital image,1.1936889809938123e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1960,digital image,5.356198255757061e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1961,digital image,5.366883576440884e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1962,digital image,4.005352494118597e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1963,digital image,9.167222064787595e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1964,digital image,2.3926406911289888e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1965,digital image,7.926435507954466e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1966,digital image,6.8924922436153224e-9,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1967,digital image,1.3473159365950949e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1968,digital image,2.5028381145375533e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1969,digital image,2.8575430466304397e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1970,digital image,4.845651679907803e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1971,digital image,6.23451255066243e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1972,digital image,8.790147817266947e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1973,digital image,8.176911592272518e-8,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1974,digital image,1.4865885766823794e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1975,digital image,1.6756708198784054e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1976,digital image,2.2077982289592235e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1977,digital image,2.7242932908524975e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1978,digital image,3.8589274178879585e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1979,digital image,3.7567967337004404e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1980,digital image,4.6772837308806103e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1981,digital image,5.190855874304123e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1982,digital image,5.155619823560276e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1983,digital image,5.954587904144493e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1984,digital image,6.710014892191696e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1985,digital image,6.768733156886642e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1986,digital image,7.455468877259896e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1987,digital image,7.657692235908675e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1988,digital image,7.112984860280225e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1989,digital image,7.408248129114892e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1990,digital image,7.596417076483064e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1991,digital image,7.220193661838792e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1992,digital image,7.686286381258789e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1993,digital image,7.35105940313785e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1994,digital image,7.45738185242012e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1995,digital image,7.597584530394386e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1996,digital image,6.982132345623171e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1997,digital image,7.315728643257635e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1998,digital image,0.0000010342268474267113,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1999,digital image,0.0000012126397500623887,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2000,digital image,8.72979455300571e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2001,digital image,7.009291053267086e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2002,digital image,7.387468351979787e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2003,digital image,7.419373662387319e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2004,digital image,7.981850347060782e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2005,digital image,7.415764508578171e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2006,digital image,7.059671442988247e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2007,digital image,6.022174099951094e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2008,digital image,6.091134614888416e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2009,digital image,6.206568797517686e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2010,digital image,5.794392745270271e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2011,digital image,6.25681886579077e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2012,digital image,7.970560168824026e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2013,digital image,7.585355031487773e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2014,digital image,5.86629421192586e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2015,digital image,6.059774124711481e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2016,digital image,6.394650445273875e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2017,digital image,6.324480875882776e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2018,digital image,7.79232041725475e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
2019,digital image,6.957324536621678e-7,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital visual artifact and digital-era image reproduction
1800,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1801,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1802,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1803,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1804,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1805,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1806,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1807,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1808,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1809,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1810,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1811,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1812,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1813,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1814,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1815,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1816,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1817,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1818,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
1819,digital recording,0,Google Books Ngram Viewer,en,0,false,i_digital_entry,digital audio/recording transition vocabulary
