year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1897,broadcast,0.000001309135930327443,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1898,broadcast,0.0000012975732488484937,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1899,broadcast,0.0000013956841122819696,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1900,broadcast,0.0000016069153954134663,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1901,broadcast,0.0000012820860435525105,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1902,broadcast,0.000001388237368615819,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1903,broadcast,0.0000012255002843630791,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1904,broadcast,0.0000013829816767341185,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1905,broadcast,0.0000013939791125849865,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1906,broadcast,0.0000013073117273165735,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1907,broadcast,0.0000013170409713936237,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1908,broadcast,0.0000013933515008446307,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1909,broadcast,0.0000015488950575459626,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1910,broadcast,0.0000016446413777515545,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1911,broadcast,0.000001421169226745178,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1912,broadcast,0.0000014506725527496656,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1913,broadcast,0.000001575354376726068,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1914,broadcast,0.0000015452755821598885,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1915,broadcast,0.0000015368598562659486,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1916,broadcast,0.0000016125198278871267,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1917,broadcast,0.000001534243663670054,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1918,broadcast,0.0000015661384740184303,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1919,broadcast,0.0000014745411727190572,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1920,broadcast,0.0000015330807592306428,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1921,broadcast,0.000001974908819590837,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1922,broadcast,0.000002762264381644952,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1923,broadcast,0.000004803228854773078,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1924,broadcast,0.000004930896658317252,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1925,broadcast,0.000006850159372198683,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1926,broadcast,0.000006967642322705525,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1927,broadcast,0.000006983313056936613,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1928,broadcast,0.0000068270913210488615,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1929,broadcast,0.000007800839989760555,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1930,broadcast,0.000008630225845865369,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1931,broadcast,0.000010214766042605794,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1932,broadcast,0.00000925301259258049,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1933,broadcast,0.000009841538750360312,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1934,broadcast,0.000011156195881767417,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1935,broadcast,0.000013088933542348968,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1936,broadcast,0.000012885924310410135,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1937,broadcast,0.00001410740679830269,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1938,broadcast,0.00001585956773490771,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1939,broadcast,0.00001892156258320732,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1940,broadcast,0.0000176436217392828,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1941,broadcast,0.000018294809478902607,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1942,broadcast,0.000019976500062801605,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1943,broadcast,0.000020099059099720762,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1944,broadcast,0.00001856268477240519,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1945,broadcast,0.000019231736975766633,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1946,broadcast,0.000020263744772819337,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1947,broadcast,0.000018614694226926076,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1948,broadcast,0.000021434971586131724,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1949,broadcast,0.000014057728854224849,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1950,broadcast,0.000012647899268358742,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1951,broadcast,0.00001259224406587045,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1952,broadcast,0.000011887655544634557,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1953,broadcast,0.00001264621732843807,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1954,broadcast,0.000012209978339887406,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1955,broadcast,0.000010996282312311645,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1956,broadcast,0.0000120197791488863,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1957,broadcast,0.000011856358118025878,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1958,broadcast,0.000010887548753890641,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1959,broadcast,0.000011461049218550179,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1960,broadcast,0.000011503689026561015,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1961,broadcast,0.000010687968938327685,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1962,broadcast,0.000011016068677552338,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1963,broadcast,0.00001018937920448798,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1964,broadcast,0.000009507598150548802,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1965,broadcast,0.000010712260523348949,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1966,broadcast,0.000011055048754114727,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1967,broadcast,0.000010988655365983674,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1968,broadcast,0.000011111066818211834,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1969,broadcast,0.000010714318705140613,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1970,broadcast,0.00001072172921112724,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1971,broadcast,0.000011474365066987957,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1972,broadcast,0.000011931440951684635,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1973,broadcast,0.000011672563483215714,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1974,broadcast,0.00001244024623994408,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1975,broadcast,0.000011299221455374209,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1976,broadcast,0.000011299179107027157,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1977,broadcast,0.000012435435905899794,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1978,broadcast,0.000011226131845256532,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1979,broadcast,0.000011198735738092436,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1980,broadcast,0.000011635163048140384,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1981,broadcast,0.000015499872233704082,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1982,broadcast,0.000015254626774444113,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1983,broadcast,0.000013089049673453701,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1984,broadcast,0.000011579947174079896,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1985,broadcast,0.000013537139677922971,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1986,broadcast,0.000012926723382808425,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1987,broadcast,0.000013842423351638489,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1988,broadcast,0.000012172947543298562,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1989,broadcast,0.000014578355862882031,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1990,broadcast,0.000012511375560724652,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1991,broadcast,0.000013798092807285056,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1992,broadcast,0.000013508373108428451,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1993,broadcast,0.00001384432497668342,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1994,broadcast,0.000014331155508584548,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1995,broadcast,0.00001435386392589777,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1996,broadcast,0.000014037596963459298,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1997,broadcast,0.000014213181567697408,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1998,broadcast,0.000015067890775391501,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
1999,broadcast,0.000014569925040546633,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2000,broadcast,0.000014229923341824158,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2001,broadcast,0.00001455379252424116,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2002,broadcast,0.000014238339289984747,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2003,broadcast,0.000013446910047162919,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2004,broadcast,0.000014604714917487716,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2005,broadcast,0.000012860766497715947,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2006,broadcast,0.00001241112211321227,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2007,broadcast,0.00001195078214380127,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2008,broadcast,0.000011389696812594274,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2009,broadcast,0.000011147273675515823,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2010,broadcast,0.000010525160321406268,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2011,broadcast,0.000009353535688039205,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2012,broadcast,0.000008689140573170384,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2013,broadcast,0.000009724393478127702,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2014,broadcast,0.000010215403137392443,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2015,broadcast,0.000008856055649285322,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2016,broadcast,0.000008899021922019468,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2017,broadcast,0.000008209672128833834,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
2018,broadcast,0.000007969684432618251,Google Books Ngram Viewer,en,0,false,f_media_infrastructure,broader broadcast term covering radio and television eras
