year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1824,authentic experience,2.226420603435031e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1825,authentic experience,1.2033480878415048e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1826,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1827,authentic experience,1.139114580439582e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1828,authentic experience,1.0623416590860302e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1829,authentic experience,1.100133539821968e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1830,authentic experience,9.062995909303595e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1831,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1832,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1833,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1834,authentic experience,3.2319493747934303e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1835,authentic experience,3.6588201357545813e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1836,authentic experience,1.463445253868656e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1837,authentic experience,8.474945190073413e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1838,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1839,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1840,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1841,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1842,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1843,authentic experience,1.292837503719113e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1844,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1845,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1846,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1847,authentic experience,5.044337725301773e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1848,authentic experience,1.6393004731440897e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1849,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1850,authentic experience,4.75330275140351e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1851,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1852,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1853,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1854,authentic experience,4.002266296154744e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1855,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1856,authentic experience,2.061919968099346e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1857,authentic experience,8.477481494573169e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1858,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1859,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1860,authentic experience,7.683187974727446e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1861,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1862,authentic experience,4.784961871173721e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1863,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1864,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1865,authentic experience,1.276081462719958e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1866,authentic experience,3.744031196184494e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1867,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1868,authentic experience,6.340462599396801e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1869,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1870,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1871,authentic experience,6.965757970434083e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1872,authentic experience,6.348894188157317e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1873,authentic experience,1.285869855038868e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1874,authentic experience,6.098117566466499e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1875,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1876,authentic experience,1.426552764804967e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1877,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1878,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1879,authentic experience,5.456223250988046e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1880,authentic experience,5.004597847246828e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1881,authentic experience,1.556828999049742e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1882,authentic experience,4.775116413391345e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1883,authentic experience,1.6661962920494489e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1884,authentic experience,6.528835250207976e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1885,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1886,authentic experience,4.5182993457792975e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1887,authentic experience,2.1404489292109474e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1888,authentic experience,5.955040349725493e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1889,authentic experience,1.9004678386558282e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1890,authentic experience,3.8793246392998526e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1891,authentic experience,9.440160875229253e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1892,authentic experience,7.353647135666108e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1893,authentic experience,1.5607511949511377e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1894,authentic experience,1.7418415321213132e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1895,authentic experience,1.598542825886895e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1896,authentic experience,1.5943192599454648e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1897,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1898,authentic experience,3.004415050078535e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1899,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1900,authentic experience,1.6314189998922757e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1901,authentic experience,3.8986691652809213e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1902,authentic experience,5.203999453584629e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1903,authentic experience,1.267768529045199e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1904,authentic experience,5.007461112427336e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1905,authentic experience,1.2109742375532306e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1906,authentic experience,3.4500402534831665e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1907,authentic experience,2.3640661650503603e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1908,authentic experience,0,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1909,authentic experience,3.3368757756946366e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1910,authentic experience,2.0707849324175243e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1911,authentic experience,1.240326286122695e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1912,authentic experience,5.0170084753276e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1913,authentic experience,5.862274554679914e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1914,authentic experience,1.894746137764969e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1915,authentic experience,6.974785748958823e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1916,authentic experience,2.9698649095522e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1917,authentic experience,8.915233551398671e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1918,authentic experience,9.678766677012618e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1919,authentic experience,7.020581893613098e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1920,authentic experience,5.749580811453825e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1921,authentic experience,4.777485074214383e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1922,authentic experience,6.624510939801098e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1923,authentic experience,9.926338501164977e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1924,authentic experience,1.3247823948958626e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1925,authentic experience,7.927974943200411e-10,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1926,authentic experience,1.353442802276561e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1927,authentic experience,1.3777514684676362e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1928,authentic experience,1.4198153763800292e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1929,authentic experience,1.8344175345408331e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1930,authentic experience,2.4347333038576835e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1931,authentic experience,2.006919297414811e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1932,authentic experience,2.8034163879198104e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1933,authentic experience,2.4621065186636315e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1934,authentic experience,4.044483428722323e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1935,authentic experience,1.601051624611216e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1936,authentic experience,2.4576554125133043e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1937,authentic experience,1.1455760784429003e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1938,authentic experience,2.4071380444468105e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1939,authentic experience,2.2041430694508257e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1940,authentic experience,2.3655208070127998e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1941,authentic experience,2.6035562178394756e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1942,authentic experience,1.4564421196849864e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1943,authentic experience,2.310079905143425e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1944,authentic experience,2.1119475057673753e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1945,authentic experience,1.3943295684715196e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1946,authentic experience,1.3677985410964766e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1947,authentic experience,5.4204010169200956e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1948,authentic experience,3.107313739647566e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1949,authentic experience,3.4158934986150413e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1950,authentic experience,2.6397874997030613e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1951,authentic experience,2.1925910115294656e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1952,authentic experience,2.4485766747517346e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1953,authentic experience,2.4807860210529498e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1954,authentic experience,4.300932401890556e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1955,authentic experience,3.640803658555569e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1956,authentic experience,2.266301812881011e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1957,authentic experience,3.0695625347076927e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1958,authentic experience,3.582440795402153e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1959,authentic experience,2.59802890312244e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1960,authentic experience,4.562687137832366e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1961,authentic experience,3.535829233569654e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1962,authentic experience,4.229254280119221e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1963,authentic experience,3.498019013337128e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1964,authentic experience,4.430816158418338e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1965,authentic experience,4.629599592576028e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1966,authentic experience,5.9370969252015016e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1967,authentic experience,6.283446651877966e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1968,authentic experience,7.066837059976905e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1969,authentic experience,7.037686003408261e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1970,authentic experience,7.836795309912326e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1971,authentic experience,7.223272042999884e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1972,authentic experience,7.460495041189397e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1973,authentic experience,7.598273912834408e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1974,authentic experience,9.535488426637428e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1975,authentic experience,9.216477331319695e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1976,authentic experience,8.5569320656953e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1977,authentic experience,8.004619536650104e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1978,authentic experience,6.587898712662188e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1979,authentic experience,8.352882850670706e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1980,authentic experience,1.0434602543130111e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1981,authentic experience,1.0233538835779932e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1982,authentic experience,1.099822232245029e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1983,authentic experience,8.574856109888618e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1984,authentic experience,8.77026728671182e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1985,authentic experience,9.923492041985504e-9,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1986,authentic experience,1.0919856546776074e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1987,authentic experience,1.2279618759325484e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1988,authentic experience,1.4155193302223257e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1989,authentic experience,1.384191227610243e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1990,authentic experience,1.3182004571232753e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1991,authentic experience,1.7924273176816996e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1992,authentic experience,1.7810794020189924e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1993,authentic experience,1.7695402421136208e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1994,authentic experience,2.0017062944688302e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1995,authentic experience,2.3167765345055713e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1996,authentic experience,2.7047527578760722e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1997,authentic experience,2.7554446096339502e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1998,authentic experience,2.6790753282490698e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
1999,authentic experience,2.8633263513683227e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
2000,authentic experience,3.0013147953034114e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
2001,authentic experience,2.721340749967105e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
2002,authentic experience,3.422712761824709e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
2003,authentic experience,3.320613553570162e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
2004,authentic experience,4.461544728107114e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
2005,authentic experience,4.492853994397805e-8,Google Books Ngram Viewer,en,0,false,j_authenticity_context,modern phrase for authenticity anxiety around mediated experience
