year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1829,phonograph,1.0368853553544e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1830,phonograph,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1831,phonograph,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1832,phonograph,2.7229284160767975e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1833,phonograph,1.5378969209223214e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1834,phonograph,9.899670860846754e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1835,phonograph,1.2386582426415771e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1836,phonograph,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1837,phonograph,1.4527553604537502e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1838,phonograph,5.0141446550355795e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1839,phonograph,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1840,phonograph,2.7171853100860233e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1841,phonograph,1.0017448759391812e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1842,phonograph,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1843,phonograph,1.8285835068354572e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1844,phonograph,7.544518787483412e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1845,phonograph,1.7494040105425768e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1846,phonograph,5.727214702488936e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1847,phonograph,6.626150406141562e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1848,phonograph,6.6892815175911835e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1849,phonograph,8.43634695435469e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1850,phonograph,2.5030069739084837e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1851,phonograph,3.388107128188267e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1852,phonograph,1.5549845244766658e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1853,phonograph,2.2063146393191957e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1854,phonograph,2.5968804162612713e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1855,phonograph,5.6232626943764075e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1856,phonograph,6.97541274741198e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1857,phonograph,2.424917844301433e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1858,phonograph,1.0342242062755247e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1859,phonograph,1.8540247448406433e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1860,phonograph,5.029925670418933e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1861,phonograph,1.055203580069275e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1862,phonograph,2.061040627054922e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1863,phonograph,4.8930858476126105e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1864,phonograph,2.598653869867462e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1865,phonograph,1.984855280134923e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1866,phonograph,4.187372226738262e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1867,phonograph,1.5717724233255126e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1868,phonograph,2.100985407871292e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1869,phonograph,1.1201739424926416e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1870,phonograph,1.6569503047403344e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1871,phonograph,5.483756559954145e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1872,phonograph,4.7736271113763e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1873,phonograph,3.567276340987746e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1874,phonograph,3.934524317461552e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1875,phonograph,2.9551935787353045e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1876,phonograph,9.066462602902448e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1877,phonograph,2.5193062924699916e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1878,phonograph,0.0000024562195903854445,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1879,phonograph,0.000001083018382530554,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1880,phonograph,4.4607545923724956e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1881,phonograph,3.773881154245373e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1882,phonograph,3.442215295024198e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1883,phonograph,3.469683420576075e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1884,phonograph,3.529811767322144e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1885,phonograph,2.8910532456905e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1886,phonograph,3.163955444307476e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1887,phonograph,6.098226776884985e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1888,phonograph,0.0000014600765325667453,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1889,phonograph,0.0000015099472108204282,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1890,phonograph,0.000001866590537247248,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1891,phonograph,0.0000014510530874645156,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1892,phonograph,0.000001300846026452973,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1893,phonograph,0.000001437508572621482,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1894,phonograph,0.000001525368624299972,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1895,phonograph,0.0000010254309223967084,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1896,phonograph,0.0000010117134436882225,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1897,phonograph,0.0000010276012503140919,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1898,phonograph,0.0000010888241774864582,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1899,phonograph,0.0000012019984154676422,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1900,phonograph,0.0000012124234842758597,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1901,phonograph,0.0000013013538477935072,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1902,phonograph,0.0000012376074778330803,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1903,phonograph,0.0000012598916896422452,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1904,phonograph,0.0000013578323319052288,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1905,phonograph,0.0000013295370422383712,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1906,phonograph,0.0000015175343719420198,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1907,phonograph,0.0000014882519820957896,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1908,phonograph,0.0000017985566813649712,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1909,phonograph,0.0000017988489844356081,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1910,phonograph,0.000001594870198573517,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1911,phonograph,0.0000013525913118428434,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1912,phonograph,0.000001327946705487193,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1913,phonograph,0.0000012456790763337722,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1914,phonograph,0.00000107923181502656,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1915,phonograph,0.0000014654566768967925,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1916,phonograph,0.0000020630407959743025,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1917,phonograph,0.00000212342025918133,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1918,phonograph,0.0000023713864152341557,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1919,phonograph,0.000003200167981276536,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1920,phonograph,0.000003593710175664455,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1921,phonograph,0.0000037773115479922126,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1922,phonograph,0.00000370610919731007,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1923,phonograph,0.000003246656518740565,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1924,phonograph,0.0000029174633766615443,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1925,phonograph,0.0000027601276855193646,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1926,phonograph,0.0000028838690298016445,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1927,phonograph,0.000002626940784011822,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1928,phonograph,0.000002840868233988658,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1929,phonograph,0.0000027033353688921125,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1930,phonograph,0.0000026489454683087388,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1931,phonograph,0.0000025727084533855304,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1932,phonograph,0.0000022125892371605005,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1933,phonograph,0.000001935177110112818,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1934,phonograph,0.0000018270588739710547,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1935,phonograph,0.000002330116601001464,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1936,phonograph,0.0000019814564353737296,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1937,phonograph,0.000002261988740315246,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1938,phonograph,0.000002640313255142246,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1939,phonograph,0.000002936259775765393,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1940,phonograph,0.000003532239929882053,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1941,phonograph,0.00000338284590384319,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1942,phonograph,0.0000034401600430555845,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1943,phonograph,0.000003157856667712622,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1944,phonograph,0.000003447477155305023,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1945,phonograph,0.00000403879175792099,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1946,phonograph,0.00000400431571279114,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1947,phonograph,0.000004451300583241391,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1948,phonograph,0.0000035286575723603164,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1949,phonograph,0.0000032047493903064606,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1950,phonograph,0.000002983709791237743,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1951,phonograph,0.0000028272647085714198,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1952,phonograph,0.000002572500250153098,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1953,phonograph,0.000002856219623481593,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1954,phonograph,0.000002714680945814507,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1955,phonograph,0.000002361571901587922,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1956,phonograph,0.000002364155932355061,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1957,phonograph,0.0000022045865790687458,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1958,phonograph,0.0000021045852776069296,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1959,phonograph,0.00000207178953814946,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1960,phonograph,0.000001976993047492215,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1961,phonograph,0.0000017747523770594853,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1962,phonograph,0.00000176107459992636,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1963,phonograph,0.0000017464745667439274,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1964,phonograph,0.000001669621369160268,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1965,phonograph,0.0000018099473777510866,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1966,phonograph,0.000001506606494672269,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1967,phonograph,0.0000012619116773748829,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1968,phonograph,0.0000011236323160801476,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1969,phonograph,0.0000012167545975216854,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1970,phonograph,0.0000012060307028605166,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1971,phonograph,0.0000010962762360122724,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1972,phonograph,0.000001094311926408409,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1973,phonograph,0.0000010872550575413698,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1974,phonograph,9.631305459834039e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1975,phonograph,9.769520872282556e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1976,phonograph,0.0000010419838787356639,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1977,phonograph,0.0000011240192918648972,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1978,phonograph,0.000001110480724264562,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1979,phonograph,0.0000010573776165756499,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1980,phonograph,9.050711113900434e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1981,phonograph,9.734708328323904e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1982,phonograph,7.655418130525504e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1983,phonograph,6.708855408987802e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1984,phonograph,7.405932187509734e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1985,phonograph,7.90127707261945e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1986,phonograph,6.993478507411055e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1987,phonograph,6.702068944264283e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1988,phonograph,6.922679531840004e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1989,phonograph,7.81602409460902e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1990,phonograph,7.379490298831115e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1991,phonograph,5.97052128625819e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1992,phonograph,5.791501109797537e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1993,phonograph,6.91504233429896e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1994,phonograph,6.386097624044851e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1995,phonograph,5.38498206026361e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1996,phonograph,5.810626291236076e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1997,phonograph,9.389591326680602e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1998,phonograph,6.053583874177093e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1999,phonograph,6.734338100500281e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2000,phonograph,6.650635597793553e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2001,phonograph,6.851018099496287e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2002,phonograph,5.749466822635441e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2003,phonograph,5.862731597972015e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2004,phonograph,6.681971385091856e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2005,phonograph,5.711157129439925e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2006,phonograph,5.030376257764146e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2007,phonograph,5.360239541118972e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2008,phonograph,5.452401055094924e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2009,phonograph,5.178875106537362e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2010,phonograph,4.684373289265409e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2011,phonograph,4.4562217071941745e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2012,phonograph,4.128159871719106e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2013,phonograph,5.031897893914561e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2014,phonograph,4.7259395374865676e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2015,phonograph,4.4223564410472704e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2016,phonograph,4.786400502609922e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2017,phonograph,3.870126397131912e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2018,phonograph,3.965388768456535e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
2019,phonograph,4.31850422533131e-7,Google Books Ngram Viewer,en,0,false,media_technology_anchor,sound reproduction technology anchor
1800,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1801,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1802,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1803,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1804,gramophone,7.307256133515239e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1805,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1806,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1807,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1808,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1809,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1810,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1811,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1812,gramophone,1.3379199970131594e-9,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1813,gramophone,2.962278511375871e-8,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1814,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1815,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1816,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
1817,gramophone,0,Google Books Ngram Viewer,en,0,false,media_technology_anchor,"sound reproduction technology anchor, especially British usage"
