year,term,value,source,corpus,smoothing,case_sensitive,query_group,narrative_role
1821,photograph,1.6997406149243943e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1822,photograph,8.068724177690001e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1823,photograph,2.6139157505156163e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1824,photograph,1.3548913102567894e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1825,photograph,6.186657852680355e-9,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1826,photograph,2.24324669950704e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1827,photograph,2.3590356335034812e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1828,photograph,3.594360720171608e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1829,photograph,2.903279094912392e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1830,photograph,2.473774568523268e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1831,photograph,1.0840031583470022e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1832,photograph,0.0000031443752614990217,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1833,photograph,2.29146645658318e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1834,photograph,7.767434301308995e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1835,photograph,1.1010295430935457e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1836,photograph,3.1748355500127445e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1837,photograph,1.670668670072928e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1838,photograph,4.154576749293426e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1839,photograph,6.350819514722161e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1840,photograph,1.4876590215262553e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1841,photograph,6.32351468965453e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1842,photograph,5.008021197738799e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1843,photograph,1.054483125262351e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1844,photograph,8.622307656747097e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1845,photograph,3.9006981289446685e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1846,photograph,2.424520837429611e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1847,photograph,1.8789869571378404e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1848,photograph,4.78540906900804e-8,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1849,photograph,1.1364255669832346e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1850,photograph,2.0024056635037368e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1851,photograph,2.8121289119553694e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1852,photograph,2.4042453183881207e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1853,photograph,4.909984667733625e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1854,photograph,5.73571862005906e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1855,photograph,7.048336314596781e-7,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1856,photograph,0.0000010974649171657802,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1857,photograph,0.0000017097658258080628,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1858,photograph,0.000002065663949224472,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1859,photograph,0.0000032740562403432705,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1860,photograph,0.000003154482016043403,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1861,photograph,0.0000035577243977513717,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1862,photograph,0.00000437836717992468,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1863,photograph,0.0000049940333326503605,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1864,photograph,0.00000536582646759598,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1865,photograph,0.000004570724982499996,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1866,photograph,0.000004125608739968811,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1867,photograph,0.000004616663261458598,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1868,photograph,0.0000037285093554828563,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1869,photograph,0.000003989137198345816,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1870,photograph,0.000003710140362045422,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1871,photograph,0.000004033643648426732,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1872,photograph,0.0000035720716908826944,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1873,photograph,0.000003849061272376275,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1874,photograph,0.000004398458443688469,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1875,photograph,0.000004105423656142193,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1876,photograph,0.000005398786967703018,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1877,photograph,0.000004506972956619393,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1878,photograph,0.000005173108519329617,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1879,photograph,0.000004274565853279455,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1880,photograph,0.000004587573116054955,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1881,photograph,0.000004262053323600412,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1882,photograph,0.00000485968945440618,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1883,photograph,0.000005470982642918898,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1884,photograph,0.000005759102947422434,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1885,photograph,0.000005268095605970302,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1886,photograph,0.0000055367124218719255,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1887,photograph,0.000005898785218505509,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1888,photograph,0.000006663198397482972,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1889,photograph,0.000007148865364570156,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1890,photograph,0.000007071513522305395,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1891,photograph,0.000007103488349244347,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1892,photograph,0.000007218769798589264,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1893,photograph,0.000008866694108169981,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1894,photograph,0.00000808859274119278,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1895,photograph,0.000008783732283745849,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1896,photograph,0.000010265028085792993,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1897,photograph,0.00001033260451777096,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1898,photograph,0.000010350071625087054,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1899,photograph,0.000010334423702851314,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1900,photograph,0.000009868437985005585,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1901,photograph,0.000010240891547122488,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1902,photograph,0.000010340895357785485,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1903,photograph,0.000010169251311253902,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1904,photograph,0.000011009747339703335,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1905,photograph,0.00001038666607655614,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1906,photograph,0.000009826558169834243,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1907,photograph,0.000010244703531725463,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1908,photograph,0.000010795889039627582,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1909,photograph,0.000010432401921889323,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1910,photograph,0.000010405033862070923,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1911,photograph,0.000009563673855329802,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1912,photograph,0.000010399145315892477,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1913,photograph,0.000010354135326906544,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1914,photograph,0.000010217481673180373,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1915,photograph,0.000010666136482283262,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1916,photograph,0.000011004701008232587,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1917,photograph,0.000010977906441667074,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1918,photograph,0.00001058479636582843,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1919,photograph,0.000010810875238576045,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1920,photograph,0.000010478908080813198,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1921,photograph,0.000010495916910713277,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1922,photograph,0.000010937843200053976,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1923,photograph,0.000010795987524410411,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1924,photograph,0.000010725527638810739,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1925,photograph,0.000011615223655780937,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1926,photograph,0.000010791438027867029,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1927,photograph,0.000011961612898403473,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1928,photograph,0.000011742284101501355,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1929,photograph,0.000011874500899011764,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1930,photograph,0.000012117630120656031,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1931,photograph,0.000011969029230840533,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1932,photograph,0.000011647099313449871,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1933,photograph,0.000011948401919426033,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1934,photograph,0.000011850408100144705,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1935,photograph,0.000013335281181525716,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1936,photograph,0.000012327753154295351,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1937,photograph,0.00001294160426777713,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1938,photograph,0.00001308817550693675,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1939,photograph,0.000012185884116888701,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1940,photograph,0.000012291748873849428,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1941,photograph,0.000012274912967083496,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1942,photograph,0.000012352440506901985,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1943,photograph,0.000011656854496777669,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1944,photograph,0.000012396250895108096,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1945,photograph,0.000011310948982268254,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1946,photograph,0.00001189113825225685,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1947,photograph,0.000011862007056606672,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1948,photograph,0.00001202469889618335,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1949,photograph,0.000012683885159958663,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1950,photograph,0.000011577488237435318,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1951,photograph,0.000012149546847695092,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1952,photograph,0.00001223174240294611,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1953,photograph,0.000012015914933272143,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1954,photograph,0.000012788262924549876,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1955,photograph,0.000012230842185378954,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1956,photograph,0.000012721400139692474,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1957,photograph,0.00001190065969834675,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1958,photograph,0.00001196022593252799,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1959,photograph,0.000012099345460148125,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1960,photograph,0.000011954932415930708,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1961,photograph,0.000011113635856985216,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1962,photograph,0.000011557450780338985,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1963,photograph,0.000010716895709632357,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1964,photograph,0.000011980282067725057,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1965,photograph,0.000010796622009451307,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1966,photograph,0.000010428366661111022,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1967,photograph,0.000009322192872650986,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1968,photograph,0.000011001913086020054,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1969,photograph,0.000010132134915390861,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1970,photograph,0.000009880874955570107,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1971,photograph,0.000009474126898112445,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1972,photograph,0.000009594474911066991,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1973,photograph,0.000009164634509714609,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1974,photograph,0.000014184785584347992,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1975,photograph,0.0000090915031591976,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1976,photograph,0.000009280730888690247,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1977,photograph,0.000009374358526770266,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1978,photograph,0.000009398066366708008,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1979,photograph,0.000009099347331217866,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1980,photograph,0.000009955831358293699,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1981,photograph,0.000010020577389684149,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1982,photograph,0.000010167330709659472,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1983,photograph,0.00001072275508068321,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1984,photograph,0.000010704302476897964,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1985,photograph,0.000009990750503716117,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1986,photograph,0.000010294428488752394,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1987,photograph,0.000010799507340106262,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1988,photograph,0.000010233662105969127,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1989,photograph,0.0000101534210345533,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1990,photograph,0.000010008195800992326,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1991,photograph,0.00000962686865786655,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1992,photograph,0.00001010069969271249,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1993,photograph,0.000009970101812382948,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1994,photograph,0.000010461365548053436,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1995,photograph,0.000010434072093709612,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1996,photograph,0.000010812378386321209,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1997,photograph,0.0000120565815907199,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1998,photograph,0.000011677962371725581,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
1999,photograph,0.000011996691000392551,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2000,photograph,0.000012798961745760784,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2001,photograph,0.000012307526821603298,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2002,photograph,0.000012735790688805926,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2003,photograph,0.000013217230787176959,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2004,photograph,0.000014649305873637442,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2005,photograph,0.000014167857483149415,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2006,photograph,0.000014110416392418279,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2007,photograph,0.000014117797724613051,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2008,photograph,0.000014219168726670867,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2009,photograph,0.000015401675163822376,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2010,photograph,0.00001527062839741869,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
2011,photograph,0.00001511043097436604,Google Books Ngram Viewer,en,0,false,a_narrative_spine,photographic image baseline; helps define the reproduction-era window
