year,term,value,source,corpus,smoothing,case_sensitive,query_group
1942,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1943,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1944,no artificial ingredients,1.4459194952465282e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1945,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1946,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1947,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1948,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1949,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1950,no artificial ingredients,1.870452542851453e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1951,no artificial ingredients,9.61486258665989e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1952,no artificial ingredients,7.679624436374155e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1953,no artificial ingredients,9.07508720948691e-11,Google Books Ngram Viewer,en,0,false,absence_claim
1954,no artificial ingredients,2.8303057120204755e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1955,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1956,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1957,no artificial ingredients,1.6454521079012352e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1958,no artificial ingredients,8.375656418424526e-11,Google Books Ngram Viewer,en,0,false,absence_claim
1959,no artificial ingredients,4.6283085697318427e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1960,no artificial ingredients,1.7473084992780663e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1961,no artificial ingredients,3.474648069268227e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1962,no artificial ingredients,2.051671957326029e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1963,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1964,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1965,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1966,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1967,no artificial ingredients,1.326661142053709e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1968,no artificial ingredients,0,Google Books Ngram Viewer,en,0,false,absence_claim
1969,no artificial ingredients,2.662660647523296e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1970,no artificial ingredients,7.238267624165573e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1971,no artificial ingredients,6.487651388331628e-11,Google Books Ngram Viewer,en,0,false,absence_claim
1972,no artificial ingredients,6.619013670494667e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1973,no artificial ingredients,6.430411134128455e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1974,no artificial ingredients,4.5536366344300916e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1975,no artificial ingredients,3.1659208588052934e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1976,no artificial ingredients,1.0870061101231343e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1977,no artificial ingredients,1.7386807271702054e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1978,no artificial ingredients,2.615914207471093e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1979,no artificial ingredients,1.8762991681187113e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1980,no artificial ingredients,5.026483645975688e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1981,no artificial ingredients,4.80171041816746e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1982,no artificial ingredients,6.305153392449636e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1983,no artificial ingredients,5.015638737670969e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1984,no artificial ingredients,4.835213854303966e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1985,no artificial ingredients,5.110930553775539e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1986,no artificial ingredients,6.343148103993279e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1987,no artificial ingredients,8.144691948652749e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1988,no artificial ingredients,5.5135262466698975e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1989,no artificial ingredients,5.102375383314595e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1990,no artificial ingredients,3.7231000504789336e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1991,no artificial ingredients,4.614667925562088e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1992,no artificial ingredients,4.267501546584285e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1993,no artificial ingredients,5.8983715967020345e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1994,no artificial ingredients,4.389045821229232e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1995,no artificial ingredients,4.388360660967372e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1996,no artificial ingredients,3.372982504412647e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1997,no artificial ingredients,5.16161044461505e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1998,no artificial ingredients,4.584946491914543e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1999,no artificial ingredients,5.091881499774686e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2000,no artificial ingredients,3.898905531762864e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2001,no artificial ingredients,3.0539342027458005e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2002,no artificial ingredients,5.199437214109537e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2003,no artificial ingredients,2.2693718570998556e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2004,no artificial ingredients,4.098043140943197e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2005,no artificial ingredients,3.6718565410431836e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2006,no artificial ingredients,3.0818606416849192e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2007,no artificial ingredients,5.056893209731683e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2008,no artificial ingredients,6.935403140673202e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2009,no artificial ingredients,9.93325532938627e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2010,no artificial ingredients,4.759999214232202e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2011,no artificial ingredients,3.4027706763417598e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2012,no artificial ingredients,4.766493089114476e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2013,no artificial ingredients,5.2404740269462735e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2014,no artificial ingredients,4.3156891255113905e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2015,no artificial ingredients,3.960124263235887e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2016,no artificial ingredients,4.710288992182399e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2017,no artificial ingredients,3.481439581065615e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2018,no artificial ingredients,2.4856071818846193e-9,Google Books Ngram Viewer,en,0,false,absence_claim
2019,no artificial ingredients,3.4818678912307277e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1800,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1801,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1802,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1803,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1804,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1805,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1806,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1807,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1808,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1809,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1810,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1811,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1812,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1813,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1814,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1815,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1816,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1817,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1818,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1819,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1820,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1821,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1822,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1823,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1824,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1825,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1826,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1827,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1828,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1829,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1830,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1831,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1832,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1833,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1834,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1835,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1836,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1837,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1838,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1839,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1840,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1841,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1842,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1843,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1844,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1845,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1846,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1847,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1848,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1849,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1850,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1851,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1852,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1853,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1854,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1855,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1856,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1857,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1858,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1859,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1860,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1861,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1862,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1863,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1864,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1865,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1866,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1867,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1868,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1869,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1870,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1871,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1872,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1873,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1874,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1875,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1876,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1877,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1878,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1879,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1880,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1881,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1882,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1883,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1884,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1885,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1886,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1887,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1888,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1889,no artificial flavors,2.067777893355327e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1890,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1891,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1892,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1893,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1894,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1895,no artificial flavors,1.741983224334831e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1896,no artificial flavors,2.7830269200279645e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1897,no artificial flavors,1.0113309495407563e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1898,no artificial flavors,1.3105885959818764e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1899,no artificial flavors,9.25296728127023e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1900,no artificial flavors,2.9712227123113166e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1901,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1902,no artificial flavors,1.4242590440360914e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1903,no artificial flavors,5.557076465656507e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1904,no artificial flavors,1.3683762456473403e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1905,no artificial flavors,1.3251456876250955e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1906,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1907,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1908,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1909,no artificial flavors,1.2166793961210232e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1910,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1911,no artificial flavors,0,Google Books Ngram Viewer,en,0,false,absence_claim
1912,no artificial flavors,8.803900386489261e-10,Google Books Ngram Viewer,en,0,false,absence_claim
1913,no artificial flavors,1.2872031218691404e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1914,no artificial flavors,1.3524635786299477e-9,Google Books Ngram Viewer,en,0,false,absence_claim
1915,no artificial flavors,2.1895224522339163e-10,Google Books Ngram Viewer,en,0,false,absence_claim
