year,term,value,source,corpus,smoothing,case_sensitive,query_group
1855,artificial,0.000021078377699268458,Google Books Ngram Viewer,en,0,false,core_baseline
1856,artificial,0.000020069425659130502,Google Books Ngram Viewer,en,0,false,core_baseline
1857,artificial,0.000022811321287008468,Google Books Ngram Viewer,en,0,false,core_baseline
1858,artificial,0.00002103810891185276,Google Books Ngram Viewer,en,0,false,core_baseline
1859,artificial,0.00002040562253569078,Google Books Ngram Viewer,en,0,false,core_baseline
1860,artificial,0.000019798864855147258,Google Books Ngram Viewer,en,0,false,core_baseline
1861,artificial,0.000021241670538074686,Google Books Ngram Viewer,en,0,false,core_baseline
1862,artificial,0.00002361280451168568,Google Books Ngram Viewer,en,0,false,core_baseline
1863,artificial,0.000022476897015621944,Google Books Ngram Viewer,en,0,false,core_baseline
1864,artificial,0.000020353758827695856,Google Books Ngram Viewer,en,0,false,core_baseline
1865,artificial,0.00002033444661719841,Google Books Ngram Viewer,en,0,false,core_baseline
1866,artificial,0.000020641304104174196,Google Books Ngram Viewer,en,0,false,core_baseline
1867,artificial,0.000021776739572487713,Google Books Ngram Viewer,en,0,false,core_baseline
1868,artificial,0.0000200931144149763,Google Books Ngram Viewer,en,0,false,core_baseline
1869,artificial,0.000020948571088086343,Google Books Ngram Viewer,en,0,false,core_baseline
1870,artificial,0.00001992911256820662,Google Books Ngram Viewer,en,0,false,core_baseline
1871,artificial,0.000020174382939330826,Google Books Ngram Viewer,en,0,false,core_baseline
1872,artificial,0.00002146413503512079,Google Books Ngram Viewer,en,0,false,core_baseline
1873,artificial,0.00002122229629034078,Google Books Ngram Viewer,en,0,false,core_baseline
1874,artificial,0.00002148618165165317,Google Books Ngram Viewer,en,0,false,core_baseline
1875,artificial,0.00002095490403969391,Google Books Ngram Viewer,en,0,false,core_baseline
1876,artificial,0.000021831883657341677,Google Books Ngram Viewer,en,0,false,core_baseline
1877,artificial,0.000020682513991232554,Google Books Ngram Viewer,en,0,false,core_baseline
1878,artificial,0.000020826947888963332,Google Books Ngram Viewer,en,0,false,core_baseline
1879,artificial,0.00002100650203828991,Google Books Ngram Viewer,en,0,false,core_baseline
1880,artificial,0.000021502606841750094,Google Books Ngram Viewer,en,0,false,core_baseline
1881,artificial,0.000019645135058143914,Google Books Ngram Viewer,en,0,false,core_baseline
1882,artificial,0.000020075967530036598,Google Books Ngram Viewer,en,0,false,core_baseline
1883,artificial,0.000022291778286637198,Google Books Ngram Viewer,en,0,false,core_baseline
1884,artificial,0.00002152438360494835,Google Books Ngram Viewer,en,0,false,core_baseline
1885,artificial,0.00002072694742666359,Google Books Ngram Viewer,en,0,false,core_baseline
1886,artificial,0.000020609712180430506,Google Books Ngram Viewer,en,0,false,core_baseline
1887,artificial,0.000019549812981231596,Google Books Ngram Viewer,en,0,false,core_baseline
1888,artificial,0.000020155056282611383,Google Books Ngram Viewer,en,0,false,core_baseline
1889,artificial,0.00002083843304490074,Google Books Ngram Viewer,en,0,false,core_baseline
1890,artificial,0.000021034818058707216,Google Books Ngram Viewer,en,0,false,core_baseline
1891,artificial,0.00002061113752915844,Google Books Ngram Viewer,en,0,false,core_baseline
1892,artificial,0.000020513079334705253,Google Books Ngram Viewer,en,0,false,core_baseline
1893,artificial,0.000021136748046046705,Google Books Ngram Viewer,en,0,false,core_baseline
1894,artificial,0.000019702074723682017,Google Books Ngram Viewer,en,0,false,core_baseline
1895,artificial,0.000019840013237626408,Google Books Ngram Viewer,en,0,false,core_baseline
1896,artificial,0.000018916906489363505,Google Books Ngram Viewer,en,0,false,core_baseline
1897,artificial,0.00001928981205416569,Google Books Ngram Viewer,en,0,false,core_baseline
1898,artificial,0.000019193265188732767,Google Books Ngram Viewer,en,0,false,core_baseline
1899,artificial,0.000019058621886142157,Google Books Ngram Viewer,en,0,false,core_baseline
1900,artificial,0.00001904864607049639,Google Books Ngram Viewer,en,0,false,core_baseline
1901,artificial,0.00001869717838845486,Google Books Ngram Viewer,en,0,false,core_baseline
1902,artificial,0.000020563369957926625,Google Books Ngram Viewer,en,0,false,core_baseline
1903,artificial,0.00001921022936335337,Google Books Ngram Viewer,en,0,false,core_baseline
1904,artificial,0.000019929103473495524,Google Books Ngram Viewer,en,0,false,core_baseline
1905,artificial,0.000020392478234043665,Google Books Ngram Viewer,en,0,false,core_baseline
1906,artificial,0.000019893038163666665,Google Books Ngram Viewer,en,0,false,core_baseline
1907,artificial,0.00002095289474825235,Google Books Ngram Viewer,en,0,false,core_baseline
1908,artificial,0.000021648852396083385,Google Books Ngram Viewer,en,0,false,core_baseline
1909,artificial,0.000020596206760849223,Google Books Ngram Viewer,en,0,false,core_baseline
1910,artificial,0.000021759341962024337,Google Books Ngram Viewer,en,0,false,core_baseline
1911,artificial,0.000022428306450085478,Google Books Ngram Viewer,en,0,false,core_baseline
1912,artificial,0.00002155013517041171,Google Books Ngram Viewer,en,0,false,core_baseline
1913,artificial,0.000022182165375396468,Google Books Ngram Viewer,en,0,false,core_baseline
1914,artificial,0.000020584802820113046,Google Books Ngram Viewer,en,0,false,core_baseline
1915,artificial,0.00002000267477342277,Google Books Ngram Viewer,en,0,false,core_baseline
1916,artificial,0.00002003292229346698,Google Books Ngram Viewer,en,0,false,core_baseline
1917,artificial,0.00002096350728219426,Google Books Ngram Viewer,en,0,false,core_baseline
1918,artificial,0.000021668587919521087,Google Books Ngram Viewer,en,0,false,core_baseline
1919,artificial,0.000020932716264632223,Google Books Ngram Viewer,en,0,false,core_baseline
1920,artificial,0.000022277435052231453,Google Books Ngram Viewer,en,0,false,core_baseline
1921,artificial,0.000023007389154727775,Google Books Ngram Viewer,en,0,false,core_baseline
1922,artificial,0.000023074767109047822,Google Books Ngram Viewer,en,0,false,core_baseline
1923,artificial,0.000023820206259031473,Google Books Ngram Viewer,en,0,false,core_baseline
1924,artificial,0.000024116033935484005,Google Books Ngram Viewer,en,0,false,core_baseline
1925,artificial,0.000025414768322976067,Google Books Ngram Viewer,en,0,false,core_baseline
1926,artificial,0.00002498851256251683,Google Books Ngram Viewer,en,0,false,core_baseline
1927,artificial,0.00002445149006292252,Google Books Ngram Viewer,en,0,false,core_baseline
1928,artificial,0.000025028427103279682,Google Books Ngram Viewer,en,0,false,core_baseline
1929,artificial,0.00002587142388152386,Google Books Ngram Viewer,en,0,false,core_baseline
1930,artificial,0.000023909157183817087,Google Books Ngram Viewer,en,0,false,core_baseline
1931,artificial,0.000022833540885516812,Google Books Ngram Viewer,en,0,false,core_baseline
1932,artificial,0.00002410051848181216,Google Books Ngram Viewer,en,0,false,core_baseline
1933,artificial,0.00002334743339815759,Google Books Ngram Viewer,en,0,false,core_baseline
1934,artificial,0.00002316676028613074,Google Books Ngram Viewer,en,0,false,core_baseline
1935,artificial,0.000021597108627702255,Google Books Ngram Viewer,en,0,false,core_baseline
1936,artificial,0.000019785151972172288,Google Books Ngram Viewer,en,0,false,core_baseline
1937,artificial,0.00002222827282594153,Google Books Ngram Viewer,en,0,false,core_baseline
1938,artificial,0.00002132349289120372,Google Books Ngram Viewer,en,0,false,core_baseline
1939,artificial,0.00002073708259331397,Google Books Ngram Viewer,en,0,false,core_baseline
1940,artificial,0.000019012508555182883,Google Books Ngram Viewer,en,0,false,core_baseline
1941,artificial,0.000017660752496109766,Google Books Ngram Viewer,en,0,false,core_baseline
1942,artificial,0.000017237038846484865,Google Books Ngram Viewer,en,0,false,core_baseline
1943,artificial,0.000017370041803133063,Google Books Ngram Viewer,en,0,false,core_baseline
1944,artificial,0.00001959208458644779,Google Books Ngram Viewer,en,0,false,core_baseline
1945,artificial,0.000018897745680701572,Google Books Ngram Viewer,en,0,false,core_baseline
1946,artificial,0.00001898842600073225,Google Books Ngram Viewer,en,0,false,core_baseline
1947,artificial,0.000018683768447366744,Google Books Ngram Viewer,en,0,false,core_baseline
1948,artificial,0.000018977807542341907,Google Books Ngram Viewer,en,0,false,core_baseline
1949,artificial,0.00001902868736837482,Google Books Ngram Viewer,en,0,false,core_baseline
1950,artificial,0.00001910945132976849,Google Books Ngram Viewer,en,0,false,core_baseline
1951,artificial,0.000018415838986665656,Google Books Ngram Viewer,en,0,false,core_baseline
1952,artificial,0.000018368290795933717,Google Books Ngram Viewer,en,0,false,core_baseline
1953,artificial,0.00001805296049435523,Google Books Ngram Viewer,en,0,false,core_baseline
1954,artificial,0.000017828728478060107,Google Books Ngram Viewer,en,0,false,core_baseline
1955,artificial,0.000017056630502318426,Google Books Ngram Viewer,en,0,false,core_baseline
1956,artificial,0.00001700624015675556,Google Books Ngram Viewer,en,0,false,core_baseline
1957,artificial,0.000017217438154110143,Google Books Ngram Viewer,en,0,false,core_baseline
1958,artificial,0.00001882825810595179,Google Books Ngram Viewer,en,0,false,core_baseline
1959,artificial,0.000018591528089473286,Google Books Ngram Viewer,en,0,false,core_baseline
1960,artificial,0.000018565139737886094,Google Books Ngram Viewer,en,0,false,core_baseline
1961,artificial,0.00001780849869281037,Google Books Ngram Viewer,en,0,false,core_baseline
1962,artificial,0.00001900837015710033,Google Books Ngram Viewer,en,0,false,core_baseline
1963,artificial,0.000019087170763876227,Google Books Ngram Viewer,en,0,false,core_baseline
1964,artificial,0.000019193241153334095,Google Books Ngram Viewer,en,0,false,core_baseline
1965,artificial,0.000020391911000644525,Google Books Ngram Viewer,en,0,false,core_baseline
1966,artificial,0.00001945396712367542,Google Books Ngram Viewer,en,0,false,core_baseline
1967,artificial,0.000018951695186203432,Google Books Ngram Viewer,en,0,false,core_baseline
1968,artificial,0.000018946989178966755,Google Books Ngram Viewer,en,0,false,core_baseline
1969,artificial,0.000019301935410116766,Google Books Ngram Viewer,en,0,false,core_baseline
1970,artificial,0.00001828804690228586,Google Books Ngram Viewer,en,0,false,core_baseline
1971,artificial,0.000018261107201288096,Google Books Ngram Viewer,en,0,false,core_baseline
1972,artificial,0.000018618357345755177,Google Books Ngram Viewer,en,0,false,core_baseline
1973,artificial,0.000018748400634649443,Google Books Ngram Viewer,en,0,false,core_baseline
1974,artificial,0.00001806965055331164,Google Books Ngram Viewer,en,0,false,core_baseline
1975,artificial,0.000018149668304899558,Google Books Ngram Viewer,en,0,false,core_baseline
1976,artificial,0.000017485161261106275,Google Books Ngram Viewer,en,0,false,core_baseline
1977,artificial,0.000017963210325433465,Google Books Ngram Viewer,en,0,false,core_baseline
1978,artificial,0.000016836234400796624,Google Books Ngram Viewer,en,0,false,core_baseline
1979,artificial,0.000016117324922036713,Google Books Ngram Viewer,en,0,false,core_baseline
1980,artificial,0.00001633197288594679,Google Books Ngram Viewer,en,0,false,core_baseline
1981,artificial,0.000016109611477292674,Google Books Ngram Viewer,en,0,false,core_baseline
1982,artificial,0.000017083520565661092,Google Books Ngram Viewer,en,0,false,core_baseline
1983,artificial,0.00001653684213534512,Google Books Ngram Viewer,en,0,false,core_baseline
1984,artificial,0.00001779693138814764,Google Books Ngram Viewer,en,0,false,core_baseline
1985,artificial,0.00001999298866512539,Google Books Ngram Viewer,en,0,false,core_baseline
1986,artificial,0.000020580261635962105,Google Books Ngram Viewer,en,0,false,core_baseline
1987,artificial,0.000020766050531237368,Google Books Ngram Viewer,en,0,false,core_baseline
1988,artificial,0.00002040606182457036,Google Books Ngram Viewer,en,0,false,core_baseline
1989,artificial,0.000020864931341457726,Google Books Ngram Viewer,en,0,false,core_baseline
1990,artificial,0.00002058411366316626,Google Books Ngram Viewer,en,0,false,core_baseline
1991,artificial,0.000020064199258124082,Google Books Ngram Viewer,en,0,false,core_baseline
1992,artificial,0.000019105739817393275,Google Books Ngram Viewer,en,0,false,core_baseline
1993,artificial,0.00001837482651280073,Google Books Ngram Viewer,en,0,false,core_baseline
1994,artificial,0.000018512963934787935,Google Books Ngram Viewer,en,0,false,core_baseline
1995,artificial,0.000018716517184894088,Google Books Ngram Viewer,en,0,false,core_baseline
1996,artificial,0.000017058536530424606,Google Books Ngram Viewer,en,0,false,core_baseline
1997,artificial,0.000016721787882024303,Google Books Ngram Viewer,en,0,false,core_baseline
1998,artificial,0.00001650077843808051,Google Books Ngram Viewer,en,0,false,core_baseline
1999,artificial,0.00001579573097302764,Google Books Ngram Viewer,en,0,false,core_baseline
2000,artificial,0.0000154622413847047,Google Books Ngram Viewer,en,0,false,core_baseline
2001,artificial,0.000015157394189529994,Google Books Ngram Viewer,en,0,false,core_baseline
2002,artificial,0.000015239676050118889,Google Books Ngram Viewer,en,0,false,core_baseline
2003,artificial,0.00001656090660026588,Google Books Ngram Viewer,en,0,false,core_baseline
2004,artificial,0.00001601773927652206,Google Books Ngram Viewer,en,0,false,core_baseline
2005,artificial,0.00001559473993649474,Google Books Ngram Viewer,en,0,false,core_baseline
2006,artificial,0.000015995281208824874,Google Books Ngram Viewer,en,0,false,core_baseline
2007,artificial,0.00001585982294814714,Google Books Ngram Viewer,en,0,false,core_baseline
2008,artificial,0.00001630538995969072,Google Books Ngram Viewer,en,0,false,core_baseline
2009,artificial,0.000016130809791667367,Google Books Ngram Viewer,en,0,false,core_baseline
2010,artificial,0.000015701085775993856,Google Books Ngram Viewer,en,0,false,core_baseline
2011,artificial,0.000016168411081075862,Google Books Ngram Viewer,en,0,false,core_baseline
2012,artificial,0.00001944940986607635,Google Books Ngram Viewer,en,0,false,core_baseline
2013,artificial,0.0000185151111559978,Google Books Ngram Viewer,en,0,false,core_baseline
2014,artificial,0.000015857487091507083,Google Books Ngram Viewer,en,0,false,core_baseline
2015,artificial,0.000015060236288354234,Google Books Ngram Viewer,en,0,false,core_baseline
2016,artificial,0.000016387634699306652,Google Books Ngram Viewer,en,0,false,core_baseline
2017,artificial,0.000016054698189188477,Google Books Ngram Viewer,en,0,false,core_baseline
2018,artificial,0.000019657487520655104,Google Books Ngram Viewer,en,0,false,core_baseline
2019,artificial,0.000020799102985968876,Google Books Ngram Viewer,en,0,false,core_baseline
1800,artificially,0.0000012793843615632738,Google Books Ngram Viewer,en,0,false,core_baseline
1801,artificially,0.0000012011375929432688,Google Books Ngram Viewer,en,0,false,core_baseline
1802,artificially,0.0000015671345314771656,Google Books Ngram Viewer,en,0,false,core_baseline
1803,artificially,9.320047062999492e-7,Google Books Ngram Viewer,en,0,false,core_baseline
1804,artificially,0.0000013317474727436718,Google Books Ngram Viewer,en,0,false,core_baseline
1805,artificially,0.0000011912500390565128,Google Books Ngram Viewer,en,0,false,core_baseline
1806,artificially,0.000001346727917184154,Google Books Ngram Viewer,en,0,false,core_baseline
1807,artificially,0.0000018858094906759604,Google Books Ngram Viewer,en,0,false,core_baseline
1808,artificially,0.000001219712358002667,Google Books Ngram Viewer,en,0,false,core_baseline
1809,artificially,0.0000012754748173193775,Google Books Ngram Viewer,en,0,false,core_baseline
1810,artificially,0.0000016872077259755258,Google Books Ngram Viewer,en,0,false,core_baseline
1811,artificially,0.0000010891428701143013,Google Books Ngram Viewer,en,0,false,core_baseline
1812,artificially,9.847091497761085e-7,Google Books Ngram Viewer,en,0,false,core_baseline
1813,artificially,0.000001347057169365229,Google Books Ngram Viewer,en,0,false,core_baseline
1814,artificially,9.545322108284182e-7,Google Books Ngram Viewer,en,0,false,core_baseline
1815,artificially,0.0000013056628365148981,Google Books Ngram Viewer,en,0,false,core_baseline
1816,artificially,0.0000012229232813076862,Google Books Ngram Viewer,en,0,false,core_baseline
1817,artificially,0.000001347524797523647,Google Books Ngram Viewer,en,0,false,core_baseline
1818,artificially,0.0000012199352212860504,Google Books Ngram Viewer,en,0,false,core_baseline
1819,artificially,0.0000018046600391841139,Google Books Ngram Viewer,en,0,false,core_baseline
1820,artificially,0.0000011171638027995812,Google Books Ngram Viewer,en,0,false,core_baseline
1821,artificially,0.0000013180715532357112,Google Books Ngram Viewer,en,0,false,core_baseline
1822,artificially,0.0000015846445036160617,Google Books Ngram Viewer,en,0,false,core_baseline
1823,artificially,0.0000013865118075884197,Google Books Ngram Viewer,en,0,false,core_baseline
1824,artificially,0.0000011495731655486452,Google Books Ngram Viewer,en,0,false,core_baseline
1825,artificially,0.0000012662026040999308,Google Books Ngram Viewer,en,0,false,core_baseline
1826,artificially,0.000001341461579595915,Google Books Ngram Viewer,en,0,false,core_baseline
1827,artificially,0.0000013929033340076558,Google Books Ngram Viewer,en,0,false,core_baseline
1828,artificially,0.0000014457317449867446,Google Books Ngram Viewer,en,0,false,core_baseline
1829,artificially,0.000001638278861459952,Google Books Ngram Viewer,en,0,false,core_baseline
1830,artificially,0.0000014629390721054847,Google Books Ngram Viewer,en,0,false,core_baseline
1831,artificially,0.0000012442874091078693,Google Books Ngram Viewer,en,0,false,core_baseline
1832,artificially,0.0000013874794131396584,Google Books Ngram Viewer,en,0,false,core_baseline
1833,artificially,0.0000015763443332872384,Google Books Ngram Viewer,en,0,false,core_baseline
1834,artificially,0.0000015359719447438636,Google Books Ngram Viewer,en,0,false,core_baseline
1835,artificially,0.0000015201089285099556,Google Books Ngram Viewer,en,0,false,core_baseline
1836,artificially,0.0000014341974798881552,Google Books Ngram Viewer,en,0,false,core_baseline
1837,artificially,0.0000016176430466252611,Google Books Ngram Viewer,en,0,false,core_baseline
1838,artificially,0.0000014326127075747763,Google Books Ngram Viewer,en,0,false,core_baseline
1839,artificially,0.0000017241799699085902,Google Books Ngram Viewer,en,0,false,core_baseline
1840,artificially,0.0000017593775614166418,Google Books Ngram Viewer,en,0,false,core_baseline
1841,artificially,0.0000016967054379257718,Google Books Ngram Viewer,en,0,false,core_baseline
1842,artificially,0.0000020508456701762157,Google Books Ngram Viewer,en,0,false,core_baseline
1843,artificially,0.0000018986791405772863,Google Books Ngram Viewer,en,0,false,core_baseline
1844,artificially,0.0000017368560456532123,Google Books Ngram Viewer,en,0,false,core_baseline
1845,artificially,0.0000018496401477108293,Google Books Ngram Viewer,en,0,false,core_baseline
1846,artificially,0.0000017477550677824638,Google Books Ngram Viewer,en,0,false,core_baseline
1847,artificially,0.0000017601895598851058,Google Books Ngram Viewer,en,0,false,core_baseline
1848,artificially,0.0000020633859647567476,Google Books Ngram Viewer,en,0,false,core_baseline
1849,artificially,0.000001803889519091939,Google Books Ngram Viewer,en,0,false,core_baseline
1850,artificially,0.0000019603909713339362,Google Books Ngram Viewer,en,0,false,core_baseline
1851,artificially,0.000002272996270313854,Google Books Ngram Viewer,en,0,false,core_baseline
1852,artificially,0.000002183756410367721,Google Books Ngram Viewer,en,0,false,core_baseline
1853,artificially,0.000001936695517512632,Google Books Ngram Viewer,en,0,false,core_baseline
1854,artificially,0.0000018701301711665508,Google Books Ngram Viewer,en,0,false,core_baseline
1855,artificially,0.0000020355441596731083,Google Books Ngram Viewer,en,0,false,core_baseline
1856,artificially,0.000001922113791685831,Google Books Ngram Viewer,en,0,false,core_baseline
1857,artificially,0.0000019800844641704174,Google Books Ngram Viewer,en,0,false,core_baseline
1858,artificially,0.000002154368624829317,Google Books Ngram Viewer,en,0,false,core_baseline
1859,artificially,0.0000018956456977470282,Google Books Ngram Viewer,en,0,false,core_baseline
1860,artificially,0.0000018980783925703903,Google Books Ngram Viewer,en,0,false,core_baseline
1861,artificially,0.000002307941190160534,Google Books Ngram Viewer,en,0,false,core_baseline
1862,artificially,0.000002181566730818929,Google Books Ngram Viewer,en,0,false,core_baseline
1863,artificially,0.000002214672434330822,Google Books Ngram Viewer,en,0,false,core_baseline
1864,artificially,0.0000020269499185765483,Google Books Ngram Viewer,en,0,false,core_baseline
1865,artificially,0.000002224625916369405,Google Books Ngram Viewer,en,0,false,core_baseline
1866,artificially,0.000002170105787513421,Google Books Ngram Viewer,en,0,false,core_baseline
1867,artificially,0.0000021646985182144363,Google Books Ngram Viewer,en,0,false,core_baseline
1868,artificially,0.000002235921785942452,Google Books Ngram Viewer,en,0,false,core_baseline
1869,artificially,0.000002299321703702617,Google Books Ngram Viewer,en,0,false,core_baseline
1870,artificially,0.0000021640342584561267,Google Books Ngram Viewer,en,0,false,core_baseline
1871,artificially,0.0000022424995822500904,Google Books Ngram Viewer,en,0,false,core_baseline
1872,artificially,0.000002233618882740984,Google Books Ngram Viewer,en,0,false,core_baseline
1873,artificially,0.0000023786837939354655,Google Books Ngram Viewer,en,0,false,core_baseline
1874,artificially,0.000002428931736631057,Google Books Ngram Viewer,en,0,false,core_baseline
1875,artificially,0.0000023776396353980545,Google Books Ngram Viewer,en,0,false,core_baseline
1876,artificially,0.0000023989012474245897,Google Books Ngram Viewer,en,0,false,core_baseline
1877,artificially,0.0000023509857822734403,Google Books Ngram Viewer,en,0,false,core_baseline
1878,artificially,0.0000024207543960486078,Google Books Ngram Viewer,en,0,false,core_baseline
1879,artificially,0.0000023816270324772404,Google Books Ngram Viewer,en,0,false,core_baseline
1880,artificially,0.0000027630151322455276,Google Books Ngram Viewer,en,0,false,core_baseline
1881,artificially,0.0000024170180603633185,Google Books Ngram Viewer,en,0,false,core_baseline
1882,artificially,0.000002518672379103748,Google Books Ngram Viewer,en,0,false,core_baseline
1883,artificially,0.000002661487678246033,Google Books Ngram Viewer,en,0,false,core_baseline
1884,artificially,0.000002700941799105294,Google Books Ngram Viewer,en,0,false,core_baseline
1885,artificially,0.000002634461947259581,Google Books Ngram Viewer,en,0,false,core_baseline
1886,artificially,0.0000025296977379518637,Google Books Ngram Viewer,en,0,false,core_baseline
1887,artificially,0.000002342345625017117,Google Books Ngram Viewer,en,0,false,core_baseline
1888,artificially,0.0000024863449681333805,Google Books Ngram Viewer,en,0,false,core_baseline
1889,artificially,0.0000023974895344558433,Google Books Ngram Viewer,en,0,false,core_baseline
1890,artificially,0.000002576851078295306,Google Books Ngram Viewer,en,0,false,core_baseline
1891,artificially,0.0000024411854111505704,Google Books Ngram Viewer,en,0,false,core_baseline
1892,artificially,0.000002545473209103477,Google Books Ngram Viewer,en,0,false,core_baseline
1893,artificially,0.000002552399631206015,Google Books Ngram Viewer,en,0,false,core_baseline
1894,artificially,0.0000025155455718461894,Google Books Ngram Viewer,en,0,false,core_baseline
1895,artificially,0.000002637940611283085,Google Books Ngram Viewer,en,0,false,core_baseline
1896,artificially,0.000002298318559468271,Google Books Ngram Viewer,en,0,false,core_baseline
1897,artificially,0.0000024341366966496025,Google Books Ngram Viewer,en,0,false,core_baseline
1898,artificially,0.000002616229480167931,Google Books Ngram Viewer,en,0,false,core_baseline
1899,artificially,0.0000023695870803308594,Google Books Ngram Viewer,en,0,false,core_baseline
1900,artificially,0.0000022958977403675362,Google Books Ngram Viewer,en,0,false,core_baseline
1901,artificially,0.0000023902832566591314,Google Books Ngram Viewer,en,0,false,core_baseline
1902,artificially,0.000002478447870046807,Google Books Ngram Viewer,en,0,false,core_baseline
1903,artificially,0.0000022700667727804102,Google Books Ngram Viewer,en,0,false,core_baseline
1904,artificially,0.0000024397144811061366,Google Books Ngram Viewer,en,0,false,core_baseline
1905,artificially,0.000002459504056417927,Google Books Ngram Viewer,en,0,false,core_baseline
1906,artificially,0.0000023941487876655287,Google Books Ngram Viewer,en,0,false,core_baseline
1907,artificially,0.000002513886354194028,Google Books Ngram Viewer,en,0,false,core_baseline
1908,artificially,0.0000025638867349186967,Google Books Ngram Viewer,en,0,false,core_baseline
1909,artificially,0.0000024579488169251817,Google Books Ngram Viewer,en,0,false,core_baseline
