year,term,value,source,corpus,smoothing,case_sensitive,query_group
1927,artificial light,9.651775220997916e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1928,artificial light,9.309256503581276e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1929,artificial light,9.172087826192499e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1930,artificial light,8.842719209645189e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1931,artificial light,9.105838994771798e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1932,artificial light,8.829542506583188e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1933,artificial light,9.037298596137333e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1934,artificial light,9.094868947401302e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1935,artificial light,8.561931289507996e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1936,artificial light,8.018101034235059e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1937,artificial light,9.063798474540086e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1938,artificial light,8.74708112927336e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1939,artificial light,7.685847173699578e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1940,artificial light,7.766793801017302e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1941,artificial light,7.133743804149661e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1942,artificial light,7.067385678349858e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1943,artificial light,6.010058031247212e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1944,artificial light,6.771431691754426e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1945,artificial light,6.365748148745576e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1946,artificial light,6.487574014599207e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1947,artificial light,6.037340908315869e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1948,artificial light,6.229693248066548e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1949,artificial light,6.057518101634796e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1950,artificial light,5.307675780968912e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1951,artificial light,5.386757365027917e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1952,artificial light,6.026122019511804e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1953,artificial light,5.355189980349451e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1954,artificial light,5.404551787352441e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1955,artificial light,5.250847782342638e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1956,artificial light,6.46521218082563e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1957,artificial light,4.837929768047866e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1958,artificial light,5.260852602509414e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1959,artificial light,4.568317960584878e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1960,artificial light,4.5931051205483353e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1961,artificial light,4.361066325841989e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1962,artificial light,4.371058772711933e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1963,artificial light,4.5516465146944185e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1964,artificial light,3.820840319690433e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1965,artificial light,3.55146396291417e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1966,artificial light,3.6898717473143883e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1967,artificial light,3.460124643472895e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1968,artificial light,3.3914929192802035e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1969,artificial light,3.284051290769474e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1970,artificial light,3.203514395005991e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1971,artificial light,3.165806143901051e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1972,artificial light,2.8807138749420425e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1973,artificial light,2.908970047621473e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1974,artificial light,3.1301278155537737e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1975,artificial light,2.962521464464074e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1976,artificial light,3.1156008886007447e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1977,artificial light,2.7106800985429724e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1978,artificial light,2.815931368499447e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1979,artificial light,2.7674552155118604e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1980,artificial light,2.7259054688130724e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1981,artificial light,2.7987663712633615e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1982,artificial light,2.6634119708671133e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1983,artificial light,2.5220471114306697e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1984,artificial light,2.1352813439623475e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1985,artificial light,2.3654364630920632e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1986,artificial light,2.2738696569407635e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1987,artificial light,2.389685000506181e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1988,artificial light,2.2419035961007694e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1989,artificial light,2.3126352487537472e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1990,artificial light,2.1183068184271736e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1991,artificial light,1.962406873667888e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1992,artificial light,1.91930558449821e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1993,artificial light,2.065067111617358e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1994,artificial light,1.9606690049300823e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1995,artificial light,1.830884483744466e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1996,artificial light,1.9016208893662956e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1997,artificial light,2.0738346628162985e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1998,artificial light,2.0475116624396605e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1999,artificial light,2.0851369492841387e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2000,artificial light,2.012672808415772e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2001,artificial light,2.054336462192774e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2002,artificial light,2.1722276884877934e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2003,artificial light,2.1268465361101718e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2004,artificial light,2.2076417280358918e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2005,artificial light,2.1288787827034028e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2006,artificial light,2.29182073319123e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2007,artificial light,2.3617870288650256e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2008,artificial light,2.3722161958047994e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2009,artificial light,2.45411015620256e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2010,artificial light,2.560011903574022e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2011,artificial light,2.863985270676328e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2012,artificial light,2.8501356243507137e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2013,artificial light,3.12795229402002e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2014,artificial light,2.6958743094829263e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2015,artificial light,2.862184572960391e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2016,artificial light,2.698234898845797e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2017,artificial light,2.6826917977340603e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2018,artificial light,2.841498057959413e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
2019,artificial light,2.9730234510361164e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1800,natural light,2.1149108997420285e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1801,natural light,2.26880985110256e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1802,natural light,1.1727769333447213e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1803,natural light,1.3352451500026064e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1804,natural light,1.5576118461702038e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1805,natural light,2.6810393505272145e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1806,natural light,1.837281460304041e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1807,natural light,1.9843326271029582e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1808,natural light,2.155777376611212e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1809,natural light,1.8571508597631237e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1810,natural light,2.9632035358773123e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1811,natural light,3.3789163245145915e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1812,natural light,2.3376998559143658e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1813,natural light,2.3149709083014613e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1814,natural light,1.5541733455748385e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1815,natural light,4.0728236250231475e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1816,natural light,2.4023165678954683e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1817,natural light,1.9900905101621902e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1818,natural light,2.739213929014994e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1819,natural light,1.7476002522887057e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1820,natural light,2.458372287961197e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1821,natural light,1.9559447439476685e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1822,natural light,2.389331920094051e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1823,natural light,1.9953553076490493e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1824,natural light,2.5937799286168683e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1825,natural light,1.6628083343572797e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1826,natural light,3.627601889988341e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1827,natural light,2.346576097878028e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1828,natural light,2.4008921550855433e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1829,natural light,2.0352470686546553e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1830,natural light,3.933340266826235e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1831,natural light,2.4410026444599e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1832,natural light,1.9901056713678145e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1833,natural light,2.0128388233953132e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1834,natural light,1.7614124669940168e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1835,natural light,2.509950517426418e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1836,natural light,1.5658864094270086e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1837,natural light,1.764329562448097e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1838,natural light,1.9924752298061676e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1839,natural light,2.006699602041806e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1840,natural light,1.5420000554211555e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1841,natural light,2.230747404574629e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1842,natural light,2.1434079866544664e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1843,natural light,1.603118566229078e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1844,natural light,1.668160738432789e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1845,natural light,3.136577637619098e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1846,natural light,1.7295579490816948e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1847,natural light,1.704986207218262e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1848,natural light,1.5737285130601464e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1849,natural light,1.276820095208464e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1850,natural light,1.6493960608432445e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1851,natural light,1.9400172576733432e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1852,natural light,2.1303719610621386e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1853,natural light,1.6817358128307092e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1854,natural light,1.7129699403373166e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1855,natural light,1.4921612623286507e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1856,natural light,1.5876783551749263e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1857,natural light,1.2758610179464114e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1858,natural light,1.1066575134055512e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1859,natural light,1.8009685898157102e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1860,natural light,1.3560826600533815e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1861,natural light,1.338739240019926e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1862,natural light,2.0001141276537737e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1863,natural light,1.6348324982651263e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1864,natural light,8.481950236616242e-8,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1865,natural light,1.220784646982498e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1866,natural light,1.37780346409766e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1867,natural light,1.2706456342659322e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
1868,natural light,1.321986406455089e-7,Google Books Ngram Viewer,en,0,false,natural_opposition_pair
