year,term,value,value_per_million,query_group,narrative_role,source,corpus,smoothing,case_sensitive
1921,photograph,0.000010495916910713277,10.495916910713277,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1922,photograph,0.000010937843200053976,10.937843200053976,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1923,photograph,0.000010795987524410411,10.79598752441041,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1924,photograph,0.000010725527638810739,10.725527638810739,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1925,photograph,0.000011615223655780937,11.615223655780937,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1926,photograph,0.000010791438027867029,10.791438027867029,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1927,photograph,0.000011961612898403473,11.961612898403473,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1928,photograph,0.000011742284101501355,11.742284101501355,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1929,photograph,0.000011874500899011764,11.874500899011764,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1930,photograph,0.000012117630120656031,12.117630120656031,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1931,photograph,0.000011969029230840533,11.969029230840533,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1932,photograph,0.000011647099313449871,11.647099313449871,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1933,photograph,0.000011948401919426033,11.948401919426033,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1934,photograph,0.000011850408100144705,11.850408100144705,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1935,photograph,0.000013335281181525716,13.335281181525716,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1936,photograph,0.000012327753154295351,12.327753154295351,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1937,photograph,0.00001294160426777713,12.94160426777713,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1938,photograph,0.00001308817550693675,13.08817550693675,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1939,photograph,0.000012185884116888701,12.185884116888701,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1940,photograph,0.000012291748873849428,12.291748873849428,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1941,photograph,0.000012274912967083496,12.274912967083495,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1942,photograph,0.000012352440506901985,12.352440506901985,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1943,photograph,0.000011656854496777669,11.656854496777669,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1944,photograph,0.000012396250895108096,12.396250895108096,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1945,photograph,0.000011310948982268254,11.310948982268254,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1946,photograph,0.00001189113825225685,11.89113825225685,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1947,photograph,0.000011862007056606672,11.862007056606672,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1948,photograph,0.00001202469889618335,12.02469889618335,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1949,photograph,0.000012683885159958663,12.683885159958663,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1950,photograph,0.000011577488237435318,11.577488237435318,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1951,photograph,0.000012149546847695092,12.149546847695092,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1952,photograph,0.00001223174240294611,12.23174240294611,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1953,photograph,0.000012015914933272143,12.015914933272143,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1954,photograph,0.000012788262924549876,12.788262924549876,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1955,photograph,0.000012230842185378954,12.230842185378954,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1956,photograph,0.000012721400139692474,12.721400139692474,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1957,photograph,0.00001190065969834675,11.90065969834675,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1958,photograph,0.00001196022593252799,11.96022593252799,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1959,photograph,0.000012099345460148125,12.099345460148125,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1960,photograph,0.000011954932415930708,11.954932415930708,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1961,photograph,0.000011113635856985216,11.113635856985216,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1962,photograph,0.000011557450780338985,11.557450780338986,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1963,photograph,0.000010716895709632357,10.716895709632357,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1964,photograph,0.000011980282067725057,11.980282067725057,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1965,photograph,0.000010796622009451307,10.796622009451307,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1966,photograph,0.000010428366661111022,10.42836666111102,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1967,photograph,0.000009322192872650986,9.322192872650986,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1968,photograph,0.000011001913086020054,11.001913086020053,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1969,photograph,0.000010132134915390861,10.13213491539086,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1970,photograph,0.000009880874955570107,9.880874955570107,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1971,photograph,0.000009474126898112445,9.474126898112445,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1972,photograph,0.000009594474911066991,9.59447491106699,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1973,photograph,0.000009164634509714609,9.16463450971461,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1974,photograph,0.000014184785584347992,14.184785584347992,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1975,photograph,0.0000090915031591976,9.0915031591976,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1976,photograph,0.000009280730888690247,9.280730888690247,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1977,photograph,0.000009374358526770266,9.374358526770266,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1978,photograph,0.000009398066366708008,9.398066366708008,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1979,photograph,0.000009099347331217866,9.099347331217867,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1980,photograph,0.000009955831358293699,9.955831358293699,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1981,photograph,0.000010020577389684149,10.02057738968415,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1982,photograph,0.000010167330709659472,10.167330709659472,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1983,photograph,0.00001072275508068321,10.72275508068321,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1984,photograph,0.000010704302476897964,10.704302476897965,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1985,photograph,0.000009990750503716117,9.990750503716118,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1986,photograph,0.000010294428488752394,10.294428488752395,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
1987,photograph,0.000010799507340106262,10.799507340106263,a_narrative_spine,photographic image baseline; helps define the reproduction-era window,Google Books Ngram Viewer,en,0,false
